metal log(age) E_BV dm
0.01100 9.75250 0.25070 13.00112
0.01100 9.75250 0.25070 13.00247
0.01100 9.75250 0.25044 13.00006
0.01100 9.75250 0.24716 13.00772
0.01100 9.75250 0.25188 13.00728
0.00900 9.75250 0.24859 13.00728
0.01100 9.75250 0.24761 13.00728
0.01100 9.75250 0.25150 13.00217
0.01100 9.75250 0.24982 13.00332
0.01100 9.75250 0.24982 13.00220
0.01100 9.75250 0.25230 13.00167
0.01100 9.75250 0.25230 13.00167
0.01100 9.75250 0.24877 13.00167
0.01100 9.75250 0.25003 13.00167
0.01100 9.75250 0.24896 13.00167
0.01100 9.75250 0.24980 13.00240
0.01100 9.75250 0.25013 13.00240
0.01100 9.75250 0.25128 13.00608
0.01100 9.75250 0.25135 13.02405
0.01100 9.75250 0.25135 13.00147
0.01100 9.75250 0.24813 13.01565
0.01100 9.75250 0.25101 13.00499
0.01100 9.75250 0.25014 13.00504
0.01100 9.75250 0.25475 13.00431
0.00900 9.75250 0.24896 13.00431
0.00900 9.75250 0.24968 13.00222
0.01100 9.75250 0.25179 13.00632
0.01100 9.75250 0.25179 13.03281
0.01100 9.75250 0.25179 13.00396
0.01100 9.75250 0.25179 13.00527
0.01100 9.75250 0.25179 13.00527
0.01100 9.75250 0.25165 13.00527
0.01100 9.75250 0.25014 13.00585
0.01100 9.75250 0.25116 13.00585
0.01100 9.75250 0.24944 13.00974
0.01100 9.75250 0.24924 13.00616
0.01100 9.75250 0.25024 13.00672
0.01100 9.75250 0.24924 13.01091
0.01100 9.75250 0.24782 13.01091
0.01100 9.75250 0.25152 13.01285
0.01100 9.75250 0.25117 13.00022
0.01100 9.75250 0.25117 13.00022
0.01100 9.75250 0.24215 13.00751
0.01100 9.62500 0.30096 13.01339
0.01100 9.69250 0.24602 13.00197
0.01100 9.75250 0.24512 13.00197
0.01100 9.75250 0.24804 13.00197
0.01100 9.75250 0.24243 13.00477
0.01100 9.75250 0.24433 13.00265
0.01100 9.75250 0.25439 13.00265
0.01100 9.75250 0.25111 13.00944
0.01100 9.75250 0.24959 13.02357
0.01100 9.75250 0.25114 13.01679
0.01100 9.75250 0.25198 13.01701
0.01100 9.75250 0.25198 13.01587
0.01100 9.75250 0.25198 13.00215
0.01100 9.75250 0.24531 13.01033
0.01100 9.75250 0.24937 13.01032
0.01100 9.75250 0.25118 13.04035
0.01100 9.75250 0.25077 13.01790
0.01100 9.75250 0.25077 13.00537
0.01100 9.75250 0.25077 13.00305
0.01100 9.75250 0.25130 13.00305
0.01100 9.75250 0.25110 13.00293
0.01100 9.75250 0.25110 13.01896
0.01100 9.75250 0.25110 13.00293
0.01100 9.75250 0.25194 13.00293
0.01100 9.75250 0.25152 13.00415
0.01100 9.75250 0.25092 13.00834
0.01100 9.75250 0.25386 13.00063
0.01100 9.75250 0.25116 13.00163
0.01100 9.75250 0.25120 13.01201
0.01100 9.75250 0.25120 13.01466
0.01100 9.75250 0.25026 13.00381
0.01100 9.75250 0.25120 13.00205
0.01100 9.75250 0.25157 13.00905
0.01100 9.75250 0.24823 13.00385
0.01100 9.75250 0.25399 13.00723
0.01100 9.75250 0.25194 13.00664
0.01100 9.75250 0.24795 13.00664
0.01100 9.75250 0.24821 13.01027
0.01100 9.75250 0.25166 13.00482
0.01100 9.75250 0.25166 13.00050
0.01100 9.75250 0.25147 13.01925
0.01100 9.75250 0.24043 13.03171
0.01100 9.75250 0.24930 13.02072
0.01100 9.75250 0.24889 13.01336
0.01100 9.75250 0.24731 13.01684
0.01100 9.75250 0.24752 13.00652
0.01100 9.75250 0.24752 13.00358
0.01100 9.69250 0.24855 13.00358
0.01100 9.75250 0.25017 13.02548
0.01100 9.75250 0.25017 13.00639
0.01100 9.75250 0.25151 13.00566
0.01100 9.75250 0.24840 13.00566
0.01100 9.75250 0.25017 13.00604
0.01100 9.75250 0.25017 13.01966
0.01100 9.75250 0.25180 13.01509
0.01100 9.75250 0.25180 13.02158
0.01100 9.75250 0.25180 13.01055
0.01100 9.75250 0.24651 13.00467
0.01100 9.75250 0.24668 13.02451
0.01100 9.75250 0.24668 13.01027
0.01100 9.75250 0.24955 13.00490
0.01100 9.75250 0.24955 13.00490
0.01100 9.75250 0.25040 13.00302
0.01100 9.75250 0.25181 13.03288
0.01100 9.75250 0.25082 13.00910
0.01100 9.75250 0.25128 13.00706
0.01100 9.75250 0.25128 13.01945
0.01100 9.75250 0.24829 13.01945
0.01100 9.75250 0.25067 13.00249
0.01100 9.75250 0.25067 13.00249
0.01100 9.75250 0.25067 13.00067
0.01100 9.75250 0.25253 13.01379
0.01100 9.75250 0.25253 13.02271
0.01100 9.75250 0.25253 13.00130
0.01100 9.75250 0.25355 13.00199
0.01100 9.75250 0.24559 13.00168
0.01100 9.75250 0.24529 13.00168
0.01100 9.75250 0.25349 13.01545
0.01100 9.75250 0.24604 13.01545
0.01100 9.75250 0.25145 13.01084
0.01100 9.75250 0.25145 13.00557
0.01100 9.75250 0.25145 13.00847
0.01100 9.75250 0.25154 13.00046
0.01100 9.75250 0.24834 13.01494
0.01100 9.75250 0.24834 13.00547
0.01100 9.75250 0.25001 13.00044
0.01100 9.75250 0.25135 13.01509
0.01100 9.75250 0.25135 13.01509
0.01100 9.75250 0.24873 13.00603
0.01100 9.75250 0.24263 13.00110
0.01100 9.75250 0.24435 13.00085
0.00900 9.75250 0.24435 13.00085
0.01100 9.75250 0.24556 13.00020
0.01100 9.75250 0.24615 13.00283
0.01100 9.62500 0.31341 13.00104
0.01100 9.75250 0.24968 13.00446
0.01100 9.75250 0.24978 13.00456
0.01100 9.75250 0.24742 13.00239
0.00900 9.75250 0.24696 13.00239
0.01100 9.75250 0.25176 13.00550
0.01100 9.75250 0.25176 13.01946
0.00900 9.75250 0.24661 13.02130
0.01100 9.75250 0.25143 13.02130
0.01100 9.75250 0.25367 13.00847
0.01100 9.75250 0.25253 13.00309
0.01100 9.75250 0.25192 13.00309
0.01100 9.75250 0.25222 13.01583
0.01100 9.75250 0.25222 13.00493
0.00900 9.75250 0.25013 13.02198
0.01500 9.75250 0.25239 13.00425
0.01100 9.75250 0.25253 13.02114
0.01100 9.75250 0.25214 13.02114
0.01100 9.75250 0.25185 13.01800
0.01100 9.75250 0.25185 13.01800
0.01100 9.75250 0.25185 13.00056
0.01100 9.75250 0.24228 13.00056
0.01100 9.75250 0.24477 13.00877
0.01100 9.75250 0.24536 13.03574
0.01100 9.62500 0.30494 13.01596
0.01100 9.75250 0.24928 13.01596
0.01100 9.75250 0.25065 13.00638
0.01100 9.75250 0.25065 13.00604
0.01100 9.75250 0.25040 13.00798
0.01100 9.75250 0.24988 13.00819
0.01100 9.75250 0.24738 13.00677
0.01100 9.75250 0.25348 13.00018
0.01100 9.75250 0.24828 13.00018
0.01100 9.75250 0.25093 13.01104
0.01100 9.75250 0.25093 13.01412
0.01100 9.75250 0.25093 13.01421
0.01100 9.75250 0.24941 13.02503
0.01100 9.75250 0.24802 13.00653
0.01100 9.75250 0.25127 13.02205
0.01100 9.75250 0.25127 13.01418
0.01100 9.75250 0.24250 13.03110
0.01100 9.75250 0.25163 13.01638
0.01100 9.75250 0.25163 13.00029
0.01100 9.75250 0.25045 13.00856
0.01100 9.75250 0.25045 13.01339
0.01100 9.75250 0.25045 13.01229
0.01100 9.75250 0.25018 13.00634
0.01100 9.75250 0.24985 13.00459
0.01100 9.75250 0.25033 13.00256
0.01100 9.75250 0.25092 13.00256
0.01100 9.75250 0.25101 13.00267
0.01100 9.75250 0.25079 13.00415
0.01100 9.75250 0.25156 13.00589
0.01100 9.75250 0.25198 13.00332
0.01100 9.75250 0.25292 13.00557
0.01100 9.75250 0.25239 13.00557
0.01100 9.69250 0.23978 13.00557
0.01100 9.75250 0.24617 13.00535
0.01100 9.75250 0.25424 13.00535
0.01100 9.75250 0.25424 13.01100
0.01100 9.75250 0.24974 13.00168
0.01100 9.75250 0.24925 13.00404
0.01100 9.69250 0.24373 13.00391
0.01100 9.75250 0.24332 13.00052
0.01100 9.75250 0.25545 13.00084
0.01100 9.75250 0.25545 13.00084
0.01100 9.75250 0.24893 13.00084
0.01100 9.75250 0.24893 13.02627
0.01100 9.75250 0.24893 13.01467
0.01100 9.75250 0.24893 13.00215
0.01100 9.75250 0.24893 13.00215
0.01100 9.75250 0.24655 13.00266
0.01100 9.75250 0.25004 13.00593
0.01100 9.75250 0.25497 13.01511
0.01100 9.75250 0.25337 13.01795
0.01100 9.75250 0.24867 13.00956
0.01100 9.75250 0.24797 13.00956
0.01100 9.75250 0.24979 13.00956
0.00900 9.75250 0.25084 13.00956
0.01100 9.75250 0.25271 13.00331
0.01100 9.75250 0.25267 13.00352
0.01100 9.75250 0.25028 13.00352
0.01100 9.75250 0.25028 13.00352
0.01100 9.75250 0.25028 13.00352
0.01100 9.75250 0.24640 13.00364
0.01100 9.75250 0.24706 13.00115
0.01100 9.75250 0.25447 13.00984
0.01100 9.75250 0.24688 13.00875
0.01100 9.75250 0.24828 13.00671
0.01100 9.75250 0.25026 13.00677
0.01100 9.75250 0.24456 13.00400
0.01100 9.75250 0.24528 13.01569
0.01100 9.75250 0.25216 13.01935
0.01100 9.75250 0.25216 13.00183
0.01100 9.75250 0.25216 13.00183
0.01100 9.75250 0.25216 13.00641
0.01100 9.75250 0.24895 13.01149
0.01100 9.75250 0.24896 13.01019
0.01100 9.75250 0.25111 13.01012
0.01100 9.75250 0.24689 13.00577
0.01100 9.75250 0.24724 13.01213
0.01100 9.75250 0.24724 13.01606
0.01100 9.75250 0.24874 13.00312
0.01100 9.75250 0.25218 13.00295
0.01100 9.75250 0.25031 13.00295
0.01100 9.75250 0.25164 13.00295
0.01100 9.75250 0.25164 13.00367
0.00900 9.75250 0.24801 13.01651
0.01100 9.75250 0.25026 13.00538
0.01100 9.75250 0.25299 13.00703
0.01100 9.75250 0.25299 13.00160
0.01100 9.75250 0.25470 13.00160
0.01100 9.75250 0.25470 13.00160
0.01100 9.75250 0.24991 13.00179
0.01100 9.75250 0.24286 13.00712
0.01100 9.75250 0.25223 13.00768
0.01100 9.75250 0.25223 13.00768
0.01100 9.75250 0.25399 13.00768
0.01100 9.75250 0.25399 13.00663
0.01100 9.75250 0.24492 13.00906
0.01100 9.75250 0.25434 13.00906
0.01100 9.75250 0.24995 13.00914
0.01100 9.75250 0.24912 13.01023
0.01100 9.75250 0.24429 13.00705
0.01100 9.75250 0.24429 13.00069
0.01100 9.75250 0.25341 13.00550
0.01100 9.75250 0.25590 13.00724
0.01100 9.75250 0.24017 13.00958
0.01100 9.75250 0.24872 13.00886
0.01100 9.75250 0.25183 13.00123
0.01100 9.75250 0.25045 13.00332
0.01100 9.75250 0.25188 13.00214
0.01100 9.75250 0.25188 13.00214
0.01100 9.75250 0.25207 13.00566
0.01100 9.75250 0.25207 13.00274
0.01100 9.75250 0.24380 13.00008
0.01100 9.75250 0.25629 13.00047
0.01100 9.75250 0.25486 13.00047
0.01100 9.75250 0.24830 13.00136
0.01100 9.75250 0.24830 13.00100
0.01100 9.75250 0.25249 13.00100
0.01100 9.75250 0.25023 13.00103
0.01100 9.75250 0.24468 13.00021
0.01100 9.75250 0.24949 13.00323
0.01100 9.75250 0.24949 13.00251
0.01100 9.75250 0.25055 13.00259
0.01100 9.75250 0.25043 13.00259
0.01100 9.75250 0.25043 13.00626
0.01100 9.75250 0.25043 13.00626
0.01100 9.75250 0.24335 13.00626
0.01100 9.75250 0.24335 13.00626
0.01100 9.75250 0.24335 13.00154
0.01100 9.75250 0.25206 13.00180
0.01100 9.75250 0.24758 13.00479
0.01100 9.75250 0.24758 13.00479
0.01100 9.75250 0.24758 13.00175
0.01100 9.75250 0.25033 13.00718
0.01100 9.75250 0.25033 13.00254
0.01100 9.75250 0.25033 13.00227
0.01100 9.75250 0.25033 13.00941
0.00900 9.75250 0.24954 13.00941
0.01100 9.75250 0.24954 13.00395
0.01100 9.75250 0.25010 13.00395
0.01100 9.75250 0.25797 13.00360
0.01100 9.75250 0.25255 13.01252
