#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
167     14.6632 3.8279  1.0379  0.0018  -0.0028 0.0047  1.3027   1.2949   2.7092   3.5529   1.0045   -2.0031 
168     16.8276 2.5034  0.6104  0.0020  0.0174  0.0049  1.2975   1.2962   1.4692   3.6479   2.6253   1.0972  
169     16.2054 2.4769  0.6034  0.0019  0.0102  0.0048  1.3103   1.2723   1.7120   3.6506   2.3851   0.4899  
170     19.0397 1.8908  0.4458  0.0034  0.0568  0.0088  1.2132   1.2126   0.4561   3.7651   4.0777   3.6297  
171     18.3033 2.2718  0.5518  0.0026  0.0408  0.0062  1.2851   1.2843   0.8288   3.6770   3.3781   2.6984  
172     16.6021 2.5461  0.6229  0.0020  0.0146  0.0048  1.2985   1.2970   1.5713   3.6420   2.4995   0.8416  
173     18.8684 2.0618  0.4842  0.0032  0.0527  0.0079  1.2592   1.2585   0.5418   3.7377   3.8986   3.4156  
174     18.8440 2.0748  0.4828  0.0031  0.0521  0.0078  1.2565   1.2558   0.5486   3.7434   3.9136   3.3981  
175     16.2558 2.5005  0.6120  0.0019  0.0107  0.0048  1.3058   1.2684   1.6948   3.6496   2.3969   0.5330  
176     18.9853 1.9421  0.4548  0.0033  0.0555  0.0085  1.2218   1.2213   0.4798   3.7633   4.0500   3.5704  
177     19.0207 2.3653  0.5563  0.0033  0.0562  0.0086  1.2736   1.2729   0.5283   3.6897   3.7255   3.4493  
178     16.7780 2.4809  0.6040  0.0020  0.0168  0.0049  1.2977   1.2963   1.4899   3.6467   2.5999   1.0454  
179     18.8708 2.0395  0.4721  0.0032  0.0527  0.0079  1.2415   1.2409   0.5303   3.7573   3.9827   3.4440  
180     17.7357 2.3672  0.5726  0.0023  0.0306  0.0054  1.2908   1.2899   1.0710   3.6675   3.0998   2.0929  
181     18.7521 2.3385  0.5565  0.0030  0.0501  0.0074  1.2787   1.2780   0.6427   3.6833   3.5870   3.1627  
182     19.0392 1.8820  0.4445  0.0034  0.0568  0.0088  1.2132   1.2126   0.4561   3.7651   4.0777   3.6297  
183     19.0195 2.1946  0.5152  0.0033  0.0562  0.0086  1.2662   1.2656   0.5004   3.7152   3.8527   3.5195  
184     15.6993 2.7907  0.6980  0.0019  0.0052  0.0047  1.3011   1.2986   2.0049   3.6132   1.9514   -0.2421 
185     16.9446 2.4638  0.5980  0.0020  0.0189  0.0049  1.2970   1.2957   1.4154   3.6510   2.6912   1.2315  
186     19.0381 1.8623  0.4415  0.0034  0.0568  0.0088  1.2132   1.2126   0.4561   3.7651   4.0777   3.6297  
187     18.3625 2.3281  0.5600  0.0027  0.0419  0.0063  1.2843   1.2836   0.8054   3.6778   3.4044   2.7568  
188     18.0479 2.4432  0.5813  0.0025  0.0359  0.0057  1.2881   1.2872   0.9410   3.6729   3.2504   2.4178  
189     19.0738 2.1898  0.5205  0.0034  0.0576  0.0089  1.2686   1.2679   0.4871   3.7053   3.8271   3.5524  
190     18.8943 2.0532  0.4858  0.0032  0.0534  0.0080  1.2616   1.2609   0.5344   3.7322   3.8851   3.4343  
191     18.9297 1.8482  0.4416  0.0032  0.0543  0.0082  1.2296   1.2290   0.5006   3.7614   4.0245   3.5186  
192     17.9860 2.2956  0.5576  0.0024  0.0349  0.0057  1.2886   1.2877   0.9628   3.6721   3.2253   2.3633  
193     18.8409 2.0239  0.4752  0.0031  0.0521  0.0078  1.2565   1.2558   0.5486   3.7434   3.9136   3.3981  
194     19.0409 1.9101  0.4488  0.0034  0.0568  0.0088  1.2132   1.2126   0.4561   3.7651   4.0777   3.6297  
195     18.8516 2.2780  0.5461  0.0031  0.0524  0.0078  1.2769   1.2762   0.5993   3.6851   3.6370   3.2715  
196     18.3109 2.3901  0.5697  0.0026  0.0408  0.0062  1.2851   1.2843   0.8288   3.6770   3.3781   2.6984  
197     18.9872 1.9743  0.4597  0.0033  0.0555  0.0085  1.2218   1.2213   0.4798   3.7633   4.0500   3.5704  
198     18.9891 2.0054  0.4644  0.0033  0.0555  0.0085  1.2218   1.2213   0.4798   3.7633   4.0500   3.5704  
199     18.9876 1.9804  0.4606  0.0033  0.0555  0.0085  1.2218   1.2213   0.4798   3.7633   4.0500   3.5704  
1100    18.5074 2.4109  0.5702  0.0028  0.0447  0.0066  1.2825   1.2817   0.7469   3.6798   3.4699   2.9032  
1101    19.0913 2.2291  0.5303  0.0034  0.0580  0.0090  1.2703   1.2696   0.4875   3.6987   3.8005   3.5512  
1102    15.1170 2.8861  0.7166  0.0018  0.0004  0.0047  1.3129   1.2734   2.2641   3.6039   1.6467   -0.8904 
1103    16.0442 2.5405  0.6254  0.0019  0.0085  0.0047  1.3118   1.2735   1.7901   3.6443   2.2823   0.2944  
