metal log(age) E_BV dm
0.03900 8.83750 0.09845 13.33185
0.04100 8.83750 0.16206 13.49754
0.04100 8.86000 0.14276 13.54082
0.05700 8.83750 0.05206 13.32042
0.05700 8.86000 0.05452 13.31275
0.04100 8.86000 0.15178 13.52530
0.04100 8.89000 0.13371 13.56021
0.04100 8.83750 0.13371 13.56021
0.04100 8.83750 0.13646 13.55292
0.04100 8.86000 0.13646 13.55292
0.04100 8.86000 0.13646 13.55292
0.04100 8.86000 0.13481 13.54743
0.05300 9.02500 0.06597 13.36072
0.05300 9.02500 0.06597 13.36072
0.00700 8.86000 0.34558 13.22152
0.04100 8.86000 0.14931 13.51578
0.04100 8.83750 0.14538 13.52422
0.04100 8.83750 0.14509 13.54559
0.05100 8.83750 0.13800 13.57092
0.04100 8.83750 0.14431 13.54754
0.04100 8.83750 0.14431 13.54754
0.04100 8.83750 0.14729 13.54105
0.02100 8.83750 0.16861 13.29734
0.04100 8.86000 0.14227 13.54482
0.04100 8.86000 0.15389 13.51565
0.00700 8.86000 0.32382 13.27793
0.00700 8.86000 0.32382 13.27793
0.00700 8.86000 0.32382 13.27793
0.00700 9.00250 0.32382 13.27793
0.04100 9.00250 0.13446 13.57287
0.04100 8.89750 0.16994 13.46186
0.05700 8.86000 0.12197 13.50598
0.04100 8.86000 0.14146 13.55618
0.04100 8.68000 0.14327 13.54886
0.04100 8.86000 0.14283 13.54999
0.04100 8.86000 0.13522 13.56802
0.04100 8.86000 0.14734 13.51889
0.04100 8.86000 0.14734 13.51889
0.00700 8.86000 0.33639 13.24774
0.00700 8.89000 0.33326 13.25361
0.00700 8.83750 0.32503 13.27494
0.00700 8.86000 0.32405 13.27738
0.04100 8.86000 0.15321 13.52455
0.04100 8.86000 0.15321 13.52455
0.04100 8.83750 0.15425 13.51451
0.04100 8.83750 0.12450 13.57658
0.00700 8.83750 0.32597 13.27479
0.04100 8.83750 0.14105 13.53107
0.04100 8.83750 0.15111 13.51882
0.04100 8.83750 0.15111 13.51882
0.04100 8.83750 0.15111 13.51882
0.04100 8.83750 0.15260 13.50621
0.00700 8.83750 0.32630 13.27294
0.00700 8.83750 0.32630 13.27294
0.00700 8.83750 0.33035 13.26346
0.00700 8.83750 0.33035 13.26346
0.00700 8.83750 0.33035 13.26346
0.04100 8.89750 0.15049 13.51454
0.04100 8.68000 0.15049 13.51454
0.04100 8.71750 0.13532 13.56913
0.04100 8.83750 0.13532 13.56913
0.04100 8.83750 0.14734 13.53300
0.00700 8.83750 0.32405 13.27738
0.03900 8.86000 0.10088 13.29908
0.04100 8.86000 0.14339 13.55069
0.04100 8.86000 0.14339 13.55069
0.00700 8.86000 0.34012 13.23844
0.00700 8.86000 0.34012 13.23844
0.00700 8.86000 0.34012 13.23844
0.00700 8.86000 0.34012 13.23844
0.00700 8.86000 0.34012 13.23844
0.00700 8.86000 0.34012 13.23844
0.00700 8.83750 0.34012 13.23844
0.04100 8.83750 0.14605 13.52470
0.04100 8.83750 0.15851 13.48892
0.00700 8.83750 0.33270 13.25567
0.00700 8.83750 0.33270 13.25567
0.02100 8.86000 0.21587 13.46492
0.04100 8.86000 0.13894 13.56259
0.02100 8.86000 0.15268 13.29411
0.00700 8.86000 0.33202 13.25613
0.00700 8.86000 0.33202 13.25613
0.00700 8.86000 0.33202 13.25613
0.00700 8.86000 0.33202 13.25613
0.02100 8.86000 0.15250 13.29741
0.04100 8.86000 0.15118 13.52688
0.00700 8.83750 0.34476 13.22550
0.04100 8.86000 0.14633 13.54223
0.04100 8.83750 0.14633 13.54223
0.04100 8.83750 0.14633 13.54223
0.04100 8.83750 0.14633 13.54223
0.04100 8.83750 0.13889 13.55587
0.05700 8.83750 0.04323 13.34274
0.04100 8.83750 0.14170 13.55036
0.04100 8.83750 0.13886 13.55507
0.04100 8.83750 0.13886 13.55507
0.04100 8.83750 0.13809 13.55675
0.04100 8.83750 0.14520 13.54646
0.04100 8.83750 0.14308 13.54564
0.04100 8.86000 0.14017 13.55204
0.04100 8.89000 0.14807 13.53126
0.04300 9.00250 0.08091 13.36258
0.00700 8.86000 0.34023 13.23868
0.04100 8.86000 0.13715 13.56162
0.04100 8.86000 0.13898 13.55001
0.04100 8.83750 0.13898 13.55001
0.04100 8.89000 0.14604 13.54003
0.04100 8.89000 0.14604 13.54003
0.04100 8.86000 0.13637 13.56974
0.04100 8.86000 0.14024 13.54099
0.00700 8.86000 0.32391 13.27731
0.01900 8.86000 0.17418 13.14229
0.04100 8.83750 0.14598 13.54110
0.00700 8.83750 0.32601 13.27351
0.00700 8.83750 0.32874 13.26629
0.00700 8.83750 0.32874 13.26629
0.00700 9.00250 0.32874 13.26629
0.00700 8.83750 0.32874 13.26629
0.00700 8.86000 0.33669 13.24439
0.00700 8.86000 0.32976 13.26372
0.04100 8.83750 0.13892 13.56149
0.05700 8.86000 0.06108 13.29391
0.06000 8.83750 0.14380 13.69470
0.04300 8.83750 0.08091 13.36258
0.04100 8.83750 0.14606 13.54107
0.04100 8.83750 0.14929 13.53220
0.04100 8.83750 0.13845 13.54110
0.04100 8.83750 0.13845 13.54110
0.04100 8.86000 0.13845 13.54110
0.04100 8.83750 0.13574 13.56245
0.04100 8.83750 0.13574 13.56245
0.01300 8.83750 0.33348 13.47907
0.04100 8.86000 0.14571 13.51998
0.04300 8.86000 0.08169 13.35686
0.04300 8.86000 0.08169 13.35686
0.02100 8.86000 0.15183 13.33318
0.02100 8.86000 0.15183 13.33318
0.04100 8.86000 0.13623 13.56780
0.04100 8.86000 0.14191 13.54971
0.04100 8.86000 0.15417 13.52165
0.04100 8.86000 0.13663 13.54348
0.04100 8.86000 0.15849 13.50668
0.00700 8.86000 0.33487 13.24819
0.00700 8.86000 0.33487 13.24819
0.00700 8.83750 0.33487 13.24819
0.00700 8.86000 0.34333 13.23225
0.00700 8.86000 0.34258 13.23350
0.04100 8.71000 0.13512 13.56753
0.05300 8.86000 0.08395 13.31414
0.00700 8.86000 0.32673 13.27465
0.00700 8.86000 0.32897 13.26314
0.00700 8.86000 0.32897 13.26314
0.00700 8.86000 0.32923 13.26251
0.04100 8.86000 0.15382 13.51857
0.04100 8.86000 0.15017 13.52685
0.04100 8.86000 0.15017 13.52685
0.04100 8.83750 0.13360 13.57631
0.04100 8.83750 0.13039 13.55868
0.05300 8.86000 0.08493 13.31168
0.02100 8.86000 0.15805 13.28197
0.04100 8.86000 0.15093 13.50805
0.04100 9.02500 0.13746 13.55291
0.04100 9.02500 0.15599 13.51958
0.00700 9.02500 0.34258 13.23350
0.00700 9.02500 0.34258 13.23350
0.00700 8.86000 0.34055 13.23865
0.01900 8.86000 0.15061 13.20943
0.03900 8.83750 0.09568 13.32208
0.04100 8.86000 0.13069 13.56116
0.04100 8.83750 0.15866 13.49920
0.04100 8.86000 0.15166 13.50756
0.04100 8.86000 0.15166 13.50756
0.04100 8.86000 0.14644 13.54433
0.04100 8.89000 0.14644 13.54433
0.00700 8.86000 0.34874 13.21875
0.00700 8.86000 0.34243 13.23471
0.00700 8.86000 0.32404 13.27641
0.00700 8.86000 0.32404 13.27641
0.00700 8.83750 0.32404 13.27641
0.00700 8.83750 0.32404 13.27641
0.04100 8.83750 0.14468 13.54836
0.05300 8.83750 0.08493 13.31168
0.05300 8.83750 0.08493 13.31168
0.00700 8.83750 0.32404 13.27641
0.04100 8.83750 0.14315 13.52770
0.04100 8.83750 0.13949 13.55074
0.04100 8.83750 0.13949 13.55074
0.00700 8.83750 0.34307 13.23027
0.00700 8.83750 0.34307 13.23027
0.00700 8.83750 0.34307 13.23027
0.00700 8.86000 0.34307 13.23027
0.04100 8.86000 0.15307 13.52497
0.04100 8.83750 0.15307 13.52497
0.04100 8.83750 0.14561 13.53604
0.04100 8.83750 0.15168 13.52630
0.04100 8.83750 0.14078 13.55086
0.04100 8.83750 0.14078 13.55086
0.00700 8.83750 0.33497 13.24787
0.00700 8.86000 0.33497 13.24787
0.00700 8.99500 0.33497 13.24787
0.00700 8.99500 0.33497 13.24787
0.04100 8.86000 0.14741 13.53271
0.02100 8.86000 0.17028 13.29895
0.02100 8.86000 0.17028 13.29895
0.00700 8.83750 0.32273 13.28384
0.00700 8.86000 0.32348 13.28139
0.00700 8.83750 0.33298 13.25913
0.00700 8.86000 0.33298 13.25913
0.04100 8.89000 0.14824 13.51959
0.04100 8.71750 0.14834 13.51930
0.00700 8.86000 0.33263 13.25557
0.04100 9.02500 0.14079 13.55635
0.04100 8.86000 0.14544 13.53896
0.04100 8.86000 0.14702 13.53055
0.04100 8.83750 0.14702 13.53055
0.03900 8.83750 0.09671 13.29472
0.00700 8.83750 0.33674 13.24742
0.00700 8.83750 0.33864 13.24379
0.00700 8.83750 0.33864 13.24379
0.04300 8.95750 0.08169 13.35686
0.00700 8.95750 0.33702 13.24313
0.00700 8.89000 0.33263 13.25557
0.00700 8.89000 0.33263 13.25557
0.00700 8.86000 0.33263 13.25557
0.04100 8.86000 0.15573 13.51615
0.04100 8.86000 0.15292 13.52244
0.04100 8.86000 0.15292 13.52244
0.04100 8.86000 0.14340 13.53909
0.04100 8.83750 0.14340 13.53909
0.00700 9.00250 0.33263 13.25557
0.00700 8.86000 0.33317 13.25434
0.00700 8.89000 0.33014 13.26283
0.00700 8.95750 0.33014 13.26283
0.04300 8.83750 0.07805 13.36967
0.00700 8.83750 0.32323 13.28123
0.00700 8.83750 0.32323 13.28123
0.00700 8.83750 0.32321 13.28128
0.00700 8.83750 0.32321 13.28128
0.01900 8.73250 0.15155 13.20538
0.00700 8.86000 0.33014 13.26283
0.00700 8.86000 0.32899 13.26585
0.04100 8.86000 0.13645 13.56266
0.02100 8.86000 0.16575 13.30274
0.02100 8.86000 0.16890 13.30222
0.02100 8.86000 0.15255 13.34073
0.05300 8.86000 0.07155 13.34602
0.03900 8.86000 0.09597 13.32369
0.04100 8.86000 0.14166 13.54894
0.04100 8.86000 0.13992 13.55360
0.04100 8.86000 0.13344 13.57374
0.04100 8.83750 0.14578 13.54555
0.04100 8.86000 0.14578 13.54555
0.04100 8.86000 0.14578 13.54555
0.01900 8.86000 0.15594 13.19693
0.04100 8.86000 0.14179 13.53446
0.04100 8.86000 0.14179 13.53446
0.02100 8.83750 0.16570 13.30378
0.04100 8.83750 0.13204 13.57916
0.00700 8.83750 0.34143 13.23662
0.00700 8.83750 0.34143 13.23662
0.00700 8.86000 0.32994 13.26448
0.00700 8.86000 0.32899 13.26585
0.00700 8.86000 0.32899 13.26585
0.00700 8.86000 0.32899 13.26585
0.00700 8.86000 0.32899 13.26585
0.04100 8.83750 0.14777 13.52793
0.04100 8.83750 0.14397 13.52082
0.04100 8.86000 0.14397 13.52082
0.04100 8.86000 0.14442 13.52830
0.00700 8.83750 0.33233 13.25973
0.00700 8.83750 0.33229 13.26006
0.00700 8.83750 0.33324 13.25850
0.00700 8.83750 0.33324 13.25850
0.00700 8.83750 0.33147 13.25875
0.00700 8.86000 0.33147 13.25875
0.04100 8.86000 0.14178 13.55612
0.00700 8.86000 0.33649 13.24903
0.04100 8.86000 0.13926 13.56123
0.04100 8.86000 0.15009 13.53341
0.04100 8.86000 0.15009 13.53341
0.04100 8.83750 0.15009 13.53341
0.04100 8.83750 0.15009 13.53341
0.04100 8.83750 0.15009 13.53341
0.04100 8.83750 0.15009 13.53341
0.04100 8.86000 0.15009 13.53341
0.02100 8.86000 0.16267 13.30150
0.00700 8.83750 0.33572 13.24596
0.00700 8.86000 0.33572 13.24596
0.00700 8.86000 0.32392 13.28254
0.04100 8.86000 0.14883 13.53788
0.04100 8.83750 0.14883 13.53788
0.03900 8.83750 0.09597 13.32369
0.03900 8.83750 0.08493 13.33030
0.05300 8.83750 0.08438 13.31262
0.04100 8.83750 0.14578 13.54555
0.04100 8.83750 0.14578 13.54555
0.04100 8.83750 0.14578 13.54555
0.04100 8.83750 0.13862 13.54480
0.00700 8.83750 0.32948 13.26259
0.00700 8.83750 0.32948 13.26259
0.04100 8.83750 0.14640 13.53116
0.04100 8.83750 0.15686 13.51159
