metal log(age) E_BV dm mass
0.04759 8.76025 0.21490 13.34140 1048.44618
0.00720 8.73558 0.29085 13.32041 605.79662
0.01132 8.73558 0.25923 13.14006 1073.76238
0.04887 9.14764 0.29922 13.76964 1022.99068
0.04335 8.55714 0.27301 13.76722 988.59125
0.04834 8.84158 0.24966 13.58576 1028.98743
0.02295 8.80831 0.25846 13.43044 1001.93229
0.03097 8.58941 0.27410 13.64098 758.11600
0.04579 8.59591 0.25684 13.61085 1063.80815
0.02917 8.59628 0.22890 13.66614 626.05480
0.04390 8.62174 0.27410 13.58440 1230.41498
0.03298 8.99581 0.21490 13.37394 1121.14932
0.03512 8.93519 0.21490 13.65267 778.35529
0.03633 8.93905 0.21490 13.56447 1155.48473
0.01324 9.03309 0.29547 13.39492 633.97231
0.03096 9.08549 0.30245 13.65905 1002.81221
0.04923 9.08549 0.30245 13.60943 953.55928
0.03157 9.03369 0.26679 13.76388 969.43381
0.04163 8.76459 0.26026 13.59457 1384.30942
0.04925 8.93666 0.25797 13.30391 1018.82066
0.04655 8.93666 0.29688 13.76361 1000.88854
0.03005 8.98987 0.26037 13.79402 721.22268
0.01272 9.01796 0.29742 13.01912 1212.64439
0.04050 8.80988 0.26739 13.60776 1212.64439
0.05281 8.95987 0.26739 13.82239 1079.49977
0.01575 8.76965 0.26781 13.26441 961.34238
0.01372 9.00253 0.26047 13.22305 1074.64140
0.05048 8.75227 0.24966 13.77594 706.97139
0.03364 8.72835 0.24966 13.39178 1196.80996
0.03442 9.58044 0.26573 13.65338 1078.27773
0.00871 9.02954 0.24115 12.90636 1151.99160
0.02245 8.83946 0.29742 13.43180 1128.10206
0.04933 9.03534 0.29742 13.61496 1124.52089
0.01506 8.75552 0.26788 13.28545 1112.09173
0.03707 8.98602 0.29338 13.28867 1237.93595
0.05604 8.78093 0.24561 13.60152 1036.66028
0.05336 8.91850 0.29759 13.51249 1119.96822
0.02823 8.91850 0.26679 13.47770 1151.88794
0.04579 9.04402 0.22246 13.61085 1051.62718
0.04559 9.04402 0.30279 13.62138 1041.03786
0.04579 8.54454 0.26125 13.61085 984.58397
0.04579 8.92783 0.21886 13.61085 1001.06321
0.04465 8.78458 0.26018 13.60685 1104.43176
0.04744 8.77405 0.26781 13.35742 1104.43176
0.03064 8.71925 0.30104 13.66078 1068.45652
0.03064 8.63424 0.26121 13.66078 1174.89443
0.03298 8.63424 0.25441 13.37394 1084.84316
0.04839 8.78518 0.30711 13.76327 1215.51959
0.01440 8.78518 0.29615 12.99345 1006.29307
0.04318 8.75886 0.29615 13.60942 1006.29307
