metal log(age) E_BV dm mass
0.02100 8.37300 0.18717 14.83576 700.00000
0.00500 8.37300 0.06642 14.28544 700.00000
0.02100 9.33200 0.14658 14.68364 400.00000
0.02100 8.38800 0.14981 14.12623 1000.00000
0.02300 8.49300 0.15930 14.96906 700.00000
0.00500 7.90000 0.14006 14.99835 700.00000
0.02500 7.96000 0.15504 14.81654 1000.00000
0.02500 8.48500 0.10862 14.51125 500.00000
0.02500 8.48500 0.12083 14.51233 700.00000
0.04700 8.48500 0.29483 14.62645 700.00000
0.01700 8.48500 0.15987 14.69220 1200.00000
0.03900 7.24000 0.07009 14.15092 400.00000
0.05300 8.29800 0.02544 14.65491 500.00000
0.03300 8.29800 0.02544 13.58847 1100.00000
0.00900 8.83000 0.02544 14.56497 1200.00000
0.00900 8.69500 0.13258 14.48268 700.00000
0.00900 8.38800 0.10218 14.48268 600.00000
0.01300 8.39500 0.12900 14.69152 200.00000
0.01300 8.39500 0.12900 14.54744 300.00000
0.01300 9.57200 0.03924 14.54744 300.00000
0.01700 8.44700 0.14146 14.54744 600.00000
0.00900 7.04500 0.00800 14.54744 900.00000
0.01700 7.19500 0.15052 14.42247 500.00000
0.02100 7.19500 0.13006 14.71317 400.00000
0.02100 7.42800 0.08853 14.65036 700.00000
0.01500 7.84800 0.13733 13.08080 1600.00000
0.01300 7.84800 0.13733 13.89204 1100.00000
0.01300 8.33500 0.11968 14.42262 900.00000
0.01500 7.66000 0.22306 14.53475 900.00000
0.02900 8.62700 0.10686 14.12028 400.00000
0.00100 8.90500 0.11982 14.95808 300.00000
0.00900 8.14800 0.11982 13.63989 900.00000
0.00900 8.21500 0.18813 13.63989 600.00000
0.01700 8.21500 0.09816 14.72422 600.00000
0.00900 7.72000 0.17709 14.45795 800.00000
0.00900 7.72000 0.14933 14.86110 900.00000
0.02900 7.89300 0.08857 14.85252 900.00000
0.04700 7.89300 0.08857 14.76439 500.00000
0.02100 7.89300 0.08857 14.85235 500.00000
0.00500 8.03500 0.13214 14.54763 800.00000
0.02500 7.81800 0.19456 14.89055 700.00000
