metal log(age) E_BV dm
0.05500 8.89000 0.25323 13.26929
0.05500 8.89000 0.25473 13.26879
0.05500 8.89000 0.25473 13.26201
0.05500 8.89000 0.25432 13.26084
0.05500 8.89000 0.24809 13.26381
0.05500 8.89000 0.25212 13.25635
0.05500 8.89000 0.25393 13.26880
0.05500 8.89000 0.24242 13.26470
0.05500 8.89000 0.26578 13.25620
0.05500 8.89000 0.25370 13.24320
0.05500 8.89000 0.24778 13.26792
0.05500 8.89000 0.25265 13.25097
0.05500 8.89000 0.25265 13.27986
0.05500 8.89000 0.25460 13.27986
0.05500 8.89000 0.25317 13.26672
0.05500 8.89000 0.25603 13.26672
0.05500 8.89000 0.25387 13.26730
0.05500 8.89000 0.25799 13.25232
0.05500 8.89000 0.25982 13.27245
0.05500 8.89000 0.25514 13.25584
0.05500 8.89000 0.25514 13.26684
0.05500 8.89000 0.25387 13.25036
0.05500 8.89000 0.24646 13.25036
0.05500 8.89000 0.25287 13.25146
0.05500 8.89000 0.26094 13.25201
0.05500 8.89000 0.26094 13.24034
0.05500 8.89000 0.26094 13.25791
0.05500 8.89000 0.25948 13.23509
0.05500 8.89000 0.26039 13.25875
0.05500 8.89000 0.26015 13.25933
0.05500 8.89000 0.24882 13.28516
0.05500 8.89000 0.24819 13.28516
0.05500 8.89000 0.25090 13.30200
0.05500 8.89000 0.26663 13.21290
0.05500 8.89000 0.25286 13.26762
0.05500 8.89000 0.26253 13.26762
0.05500 8.89000 0.25473 13.26762
0.05500 8.89000 0.25538 13.26762
0.05500 8.89000 0.25237 13.25769
0.05500 8.89000 0.26052 13.28430
0.05500 8.89000 0.25256 13.26685
0.05500 8.89000 0.24736 13.25578
0.05500 8.89000 0.24736 13.25982
0.05500 8.89000 0.25021 13.23147
0.05500 8.89000 0.25736 13.24368
0.05500 8.89000 0.25736 13.25941
0.05500 8.89000 0.25736 13.26231
0.05500 8.89000 0.25736 13.24407
0.05500 8.89000 0.25736 13.28793
0.05500 8.89000 0.25824 13.26612
0.05500 8.89000 0.26035 13.23993
0.05500 8.89000 0.25682 13.26027
0.05500 8.89000 0.24807 13.26870
0.05500 8.89000 0.24807 13.26879
0.05500 8.89000 0.24684 13.23797
0.05500 8.89000 0.25632 13.26968
0.05500 8.89000 0.25721 13.24610
0.05500 8.89000 0.25721 13.24610
0.05500 8.89000 0.25922 13.25082
0.05500 8.89000 0.25922 13.29007
0.05500 8.89000 0.25615 13.25280
0.05500 8.89000 0.25993 13.26128
0.05500 8.89000 0.26200 13.24132
0.05500 8.89000 0.26200 13.23988
0.05500 8.89000 0.24903 13.28187
0.05500 8.89000 0.24903 13.28187
0.05500 8.89000 0.24903 13.28520
0.05500 8.89000 0.25042 13.28638
0.05500 8.89000 0.25592 13.28638
0.05500 8.89000 0.26019 13.21480
0.05500 8.89000 0.25170 13.23988
0.05500 8.89000 0.26020 13.24333
0.05500 8.89000 0.26016 13.27881
0.05500 8.89000 0.26016 13.27921
0.05500 8.89000 0.26016 13.24022
0.05500 8.89000 0.26016 13.25566
0.05500 8.89000 0.25125 13.25633
0.05500 8.89000 0.26104 13.27020
0.05500 8.89000 0.24560 13.27020
0.05500 8.89000 0.25610 13.27020
0.05500 8.89000 0.26016 13.23814
0.05500 8.89000 0.24284 13.23365
0.05500 8.89000 0.25007 13.24589
0.05500 8.89000 0.25030 13.23777
0.05500 8.89000 0.25612 13.25983
0.05500 8.89000 0.25864 13.27657
0.05500 8.89000 0.24866 13.24248
0.05500 8.89000 0.25779 13.27071
0.05500 8.89000 0.25598 13.24567
0.05500 8.89000 0.25628 13.26415
0.05500 8.89000 0.25435 13.23575
0.05500 8.89000 0.25350 13.26413
0.05500 8.89000 0.25265 13.25463
0.05500 8.89000 0.25652 13.22764
0.05500 8.89000 0.25618 13.25942
0.05500 8.89000 0.25508 13.26627
0.05500 8.89000 0.25508 13.21851
0.05500 8.89000 0.25221 13.26415
0.05500 8.89000 0.25664 13.26415
0.05500 8.89000 0.25664 13.24010
0.05500 8.89000 0.25478 13.26711
0.05500 8.89000 0.26027 13.22686
0.05500 8.89000 0.26027 13.25934
0.05500 8.89000 0.25255 13.26106
0.05500 8.89000 0.24901 13.25666
0.05500 8.89000 0.25321 13.24840
0.05500 8.89000 0.25321 13.23698
0.05500 8.89000 0.25852 13.27566
0.05500 8.89000 0.25824 13.25941
0.05500 8.89000 0.24881 13.25941
0.05500 8.89000 0.25906 13.26933
0.05500 8.89000 0.24823 13.26933
0.05500 8.89000 0.25274 13.26457
0.05500 8.89000 0.24575 13.26457
0.05500 8.89000 0.26360 13.26699
0.05500 8.89000 0.26360 13.25209
0.05500 8.89000 0.26360 13.25209
0.05500 8.89000 0.26360 13.25209
0.05500 8.89000 0.26360 13.25332
0.05500 8.89000 0.24971 13.27586
0.05500 8.89000 0.26360 13.26105
0.05500 8.89000 0.26129 13.26273
0.05500 8.89000 0.25257 13.27329
0.05500 8.89000 0.25257 13.27796
0.05500 8.89000 0.25140 13.25649
0.05500 8.89000 0.24634 13.27933
0.05500 8.89000 0.25208 13.28165
0.05500 8.89000 0.25208 13.22795
0.05500 8.89000 0.25208 13.22795
0.05500 8.89000 0.25255 13.28283
0.05500 8.89000 0.25255 13.28283
0.05500 8.89000 0.25410 13.25505
0.05500 8.89000 0.25410 13.26840
0.05500 8.89000 0.25410 13.22864
0.05500 8.89000 0.25410 13.24425
0.05500 8.89000 0.25410 13.27719
0.05500 8.89000 0.25212 13.25746
0.05500 8.89000 0.25926 13.25831
0.05500 8.89000 0.25313 13.26636
0.05500 8.89000 0.25844 13.26636
0.05500 8.89000 0.25685 13.26765
0.05500 8.89000 0.24998 13.26765
0.05500 8.89000 0.24998 13.26765
0.05500 8.89000 0.25802 13.26272
0.05500 8.89000 0.25802 13.27119
0.05500 8.89000 0.26022 13.27119
0.05500 8.89000 0.25537 13.26470
0.05500 8.89000 0.25229 13.27396
0.05500 8.89000 0.25546 13.24923
0.05500 8.89000 0.25581 13.27212
0.05500 8.89000 0.25546 13.24330
0.05500 8.89000 0.26310 13.27538
0.05500 8.89000 0.25732 13.27538
0.05500 8.89000 0.25580 13.28564
0.05500 8.89000 0.25160 13.28564
0.05500 8.89000 0.25155 13.25453
0.05500 8.89000 0.25473 13.27762
0.05500 8.89000 0.25067 13.25928
0.05500 8.89000 0.26416 13.23037
0.05500 8.89000 0.24588 13.26710
0.05500 8.89000 0.25695 13.23622
0.05500 8.89000 0.25695 13.22835
0.05500 8.89000 0.25264 13.27862
0.05500 8.89000 0.25264 13.27862
0.05500 8.89000 0.25214 13.27862
0.05500 8.89000 0.25269 13.27862
0.05500 8.89000 0.25524 13.27862
0.05500 8.89000 0.25524 13.24071
0.05500 8.89000 0.25507 13.25737
0.05500 8.89000 0.25029 13.26970
0.05500 8.89000 0.25029 13.22159
0.05500 8.89000 0.25029 13.24897
0.05500 8.89000 0.25238 13.24690
0.05500 8.89000 0.25204 13.24768
0.05500 8.89000 0.25498 13.25196
0.05500 8.89000 0.26069 13.24772
0.05500 8.89000 0.25217 13.24772
0.05500 8.89000 0.25217 13.25257
0.05500 8.89000 0.26033 13.26626
0.05500 8.89000 0.24803 13.24281
0.05500 8.89000 0.25131 13.25744
0.05500 8.89000 0.26799 13.24976
0.05500 8.89000 0.26212 13.24189
0.05500 8.89000 0.26212 13.26797
0.05500 8.89000 0.26212 13.26669
0.05500 8.89000 0.26212 13.28431
0.05500 8.89000 0.25449 13.28059
0.05500 8.89000 0.25617 13.28059
0.05500 8.89000 0.24951 13.25191
0.05500 8.89000 0.25093 13.24050
0.05500 8.89000 0.26409 13.24958
0.05500 8.89000 0.25676 13.26287
0.05500 8.89000 0.25676 13.24959
0.05500 8.89000 0.25676 13.24970
0.05500 8.89000 0.26453 13.25067
0.05500 8.89000 0.26114 13.24348
0.05500 8.89000 0.25506 13.26952
0.05500 8.89000 0.26318 13.26952
0.05500 8.89000 0.25024 13.25784
0.05500 8.89000 0.25045 13.24274
0.05500 8.89000 0.24975 13.27588
0.05500 8.89000 0.25009 13.27588
0.05500 8.89000 0.25579 13.27588
0.05500 8.89000 0.25600 13.27206
0.05500 8.89000 0.25600 13.27217
0.05500 8.89000 0.25467 13.26491
0.05500 8.89000 0.25751 13.22753
0.05500 8.89000 0.25100 13.25279
0.05500 8.89000 0.25319 13.24817
0.05500 8.89000 0.25033 13.25740
0.05500 8.89000 0.24842 13.24409
0.05500 8.89000 0.24842 13.24409
0.05500 8.89000 0.24842 13.27964
0.05500 8.89000 0.24940 13.27396
0.05500 8.89000 0.25384 13.26432
0.05500 8.89000 0.24924 13.26432
0.05500 8.89000 0.25252 13.26432
0.05500 8.89000 0.25247 13.26432
0.05500 8.89000 0.26257 13.26432
0.05500 8.89000 0.25477 13.26432
0.05500 8.89000 0.25058 13.24192
0.05500 8.89000 0.25121 13.25791
0.05500 8.89000 0.25602 13.23171
0.05500 8.89000 0.25262 13.24208
0.05500 8.89000 0.25127 13.23212
0.05500 8.89000 0.25846 13.23180
0.05500 8.89000 0.25676 13.26032
0.05500 8.89000 0.25446 13.25546
0.05500 8.89000 0.26566 13.27000
0.05500 8.89000 0.25654 13.27773
0.05500 8.89000 0.25654 13.27417
0.05500 8.89000 0.24431 13.25932
0.05500 8.89000 0.24833 13.24861
0.05500 8.89000 0.25695 13.22911
0.05500 8.89000 0.25197 13.26757
0.05500 8.89000 0.25315 13.26757
0.05500 8.89000 0.24565 13.26757
0.05500 8.89000 0.24512 13.26757
0.05500 8.89000 0.25888 13.27213
0.05500 8.89000 0.25985 13.23102
0.05500 8.89000 0.25985 13.25537
0.05500 8.89000 0.25000 13.25621
0.05500 8.89000 0.25705 13.26495
0.05500 8.89000 0.25705 13.28627
0.05500 8.89000 0.25818 13.26713
0.05500 8.89000 0.26394 13.24807
0.05500 8.89000 0.26394 13.25180
0.05500 8.89000 0.26394 13.27033
0.05500 8.89000 0.25905 13.24012
0.05500 8.89000 0.24742 13.25107
0.05500 8.89000 0.24722 13.26171
0.05500 8.89000 0.25460 13.24872
0.05500 8.89000 0.25460 13.26171
0.05500 8.89000 0.25461 13.27266
0.05500 8.89000 0.25470 13.27266
0.05500 8.89000 0.25302 13.27206
0.05500 8.89000 0.25004 13.27206
0.05500 8.89000 0.25004 13.27206
0.05500 8.89000 0.25004 13.27206
0.05500 8.89000 0.25779 13.26826
0.05500 8.89000 0.24990 13.25750
0.05500 8.89000 0.25836 13.28003
0.05500 8.89000 0.25836 13.28003
0.05500 8.89000 0.26551 13.27664
0.05500 8.89000 0.26042 13.27294
0.05500 8.89000 0.25437 13.27294
0.05500 8.89000 0.25947 13.26311
0.05500 8.89000 0.25951 13.26073
0.05500 8.89000 0.25768 13.26749
0.05500 8.89000 0.26081 13.26700
0.05500 8.89000 0.26081 13.25119
0.05500 8.89000 0.26081 13.25119
0.05500 8.89000 0.25719 13.24829
0.05500 8.89000 0.25719 13.24829
0.05500 8.89000 0.25719 13.27761
0.05500 8.89000 0.25608 13.23175
0.05500 8.89000 0.25364 13.24156
0.05500 8.89000 0.25364 13.28284
0.05500 8.89000 0.25516 13.28284
0.05500 8.89000 0.25516 13.25604
0.05500 8.89000 0.25516 13.25604
0.05500 8.89000 0.26213 13.25604
0.05500 8.89000 0.24562 13.25604
0.05500 8.89000 0.26218 13.26118
0.05500 8.89000 0.25654 13.27006
0.05500 8.89000 0.25934 13.26072
0.05500 8.89000 0.25934 13.26072
0.05500 8.89000 0.25934 13.24982
0.05500 8.89000 0.25455 13.25244
0.05500 8.89000 0.25478 13.25244
0.05500 8.89000 0.25149 13.23808
0.05500 8.89000 0.25197 13.23808
0.05500 8.89000 0.25538 13.25628
0.05500 8.89000 0.25538 13.26268
0.05500 8.89000 0.24588 13.29751
0.05500 8.89000 0.24638 13.22434
0.05500 8.89000 0.25306 13.24910
0.05500 8.89000 0.25306 13.26141
0.05500 8.89000 0.25157 13.25256
0.05500 8.89000 0.25298 13.23647
0.05500 8.89000 0.24481 13.23924
0.05500 8.89000 0.25850 13.25430
