#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
118     18.9061 1.7823  0.4110  0.0039  0.0753  0.0093  1.1394   1.1393   0.0696   3.7617   4.4237   4.5958  
119     18.6334 1.8939  0.4199  0.0034  0.0668  0.0083  1.1968   1.1968   0.1777   3.7724   4.3798   4.3260  
120     18.7190 1.8248  0.4127  0.0035  0.0694  0.0086  1.1777   1.1776   0.1427   3.7690   4.3944   4.4133  
121     18.9086 1.8295  0.4168  0.0039  0.0753  0.0093  1.1394   1.1393   0.0696   3.7617   4.4237   4.5958  
122     18.9117 1.8899  0.4243  0.0039  0.0753  0.0093  1.1394   1.1393   0.0696   3.7617   4.4237   4.5958  
123     18.7232 1.9060  0.4228  0.0035  0.0694  0.0086  1.1777   1.1776   0.1427   3.7690   4.3944   4.4133  
124     18.7185 1.8132  0.4112  0.0035  0.0694  0.0086  1.1777   1.1776   0.1427   3.7690   4.3944   4.4133  
125     19.0083 1.9005  0.4275  0.0041  0.0784  0.0098  1.1202   1.1202   0.0327   3.7579   4.4384   4.6880  
126     19.0151 2.0312  0.4438  0.0041  0.0784  0.0098  1.1202   1.1202   0.0327   3.7579   4.4384   4.6880  
127     18.7204 1.8505  0.4159  0.0035  0.0694  0.0086  1.1777   1.1776   0.1427   3.7690   4.3944   4.4133  
128     19.0018 1.7775  0.4122  0.0041  0.0784  0.0098  1.1202   1.1202   0.0327   3.7579   4.4384   4.6880  
129     18.9100 1.8574  0.4203  0.0039  0.0753  0.0093  1.1394   1.1393   0.0696   3.7617   4.4237   4.5958  
130     18.5449 1.9053  0.4200  0.0032  0.0642  0.0081  1.2159   1.2159   0.2126   3.7757   4.3651   4.2387  
131     18.4560 1.8200  0.4083  0.0031  0.0618  0.0078  1.2351   1.2350   0.2461   3.7787   4.3506   4.1551  
132     18.2896 1.8084  0.4054  0.0029  0.0573  0.0074  1.2733   1.2732   0.3120   3.7847   4.3217   3.9903  
133     18.1266 1.6991  0.3912  0.0028  0.0531  0.0070  1.3116   1.3115   0.3751   3.7902   4.2933   3.8318  
134     18.4540 1.7800  0.4033  0.0031  0.0618  0.0078  1.2351   1.2350   0.2461   3.7787   4.3506   4.1551  
135     18.3704 1.7751  0.4018  0.0030  0.0595  0.0076  1.2542   1.2541   0.2792   3.7817   4.3361   4.0724  
136     18.5362 1.7338  0.3985  0.0032  0.0642  0.0081  1.2159   1.2159   0.2126   3.7757   4.3651   4.2387  
137     18.2890 1.7972  0.4040  0.0029  0.0573  0.0074  1.2733   1.2732   0.3120   3.7847   4.3217   3.9903  
138     18.3701 1.7693  0.4011  0.0030  0.0595  0.0076  1.2542   1.2541   0.2792   3.7817   4.3361   4.0724  
139     18.1278 1.7225  0.3943  0.0028  0.0531  0.0070  1.3116   1.3115   0.3751   3.7902   4.2933   3.8318  
140     18.3760 1.8853  0.4159  0.0030  0.0595  0.0076  1.2542   1.2541   0.2792   3.7817   4.3361   4.0724  
141     18.3678 1.7238  0.3953  0.0030  0.0595  0.0076  1.2542   1.2541   0.2792   3.7817   4.3361   4.0724  
142     17.8966 1.6757  0.3871  0.0026  0.0475  0.0066  1.3690   1.3689   0.4667   3.7979   4.2512   3.6030  
143     18.1298 1.7606  0.3993  0.0028  0.0531  0.0070  1.3116   1.3115   0.3751   3.7902   4.2933   3.8318  
144     17.7681 1.7469  0.3963  0.0025  0.0444  0.0063  1.4034   1.4033   0.5194   3.8021   4.2260   3.4715  
145     17.7649 1.6901  0.3882  0.0025  0.0444  0.0063  1.4034   1.4033   0.5194   3.8021   4.2260   3.4715  
146     18.1275 1.7166  0.3935  0.0028  0.0531  0.0070  1.3116   1.3115   0.3751   3.7902   4.2933   3.8318  
147     18.0526 1.7589  0.3989  0.0027  0.0512  0.0068  1.3308   1.3306   0.4060   3.7928   4.2793   3.7545  
148     17.9766 1.7545  0.3981  0.0026  0.0493  0.0067  1.3499   1.3498   0.4364   3.7953   4.2652   3.6788  
149     18.1295 1.7556  0.3986  0.0028  0.0531  0.0070  1.3116   1.3115   0.3751   3.7902   4.2933   3.8318  
150     18.0505 1.7187  0.3936  0.0027  0.0512  0.0068  1.3308   1.3306   0.4060   3.7928   4.2793   3.7545  
151     17.8306 1.6854  0.3879  0.0025  0.0459  0.0064  1.3863   1.3862   0.4932   3.8000   4.2386   3.5370  
152     17.4210 1.6016  0.3712  0.0023  0.0370  0.0059  1.4950   1.4949   0.6543   3.8118   4.1576   3.1341  
153     17.3858 1.5575  0.3639  0.0023  0.0363  0.0058  1.5043   1.5042   0.6673   3.8126   4.1505   3.1016  
154     17.4225 1.6242  0.3748  0.0023  0.0370  0.0059  1.4950   1.4949   0.6543   3.8118   4.1576   3.1341  
155     17.6566 1.6979  0.3879  0.0024  0.0419  0.0062  1.4322   1.4321   0.5628   3.8054   4.2046   3.3629  
156     17.5917 1.6539  0.3807  0.0024  0.0405  0.0061  1.4491   1.4489   0.5877   3.8072   4.1921   3.3005  
157     17.6551 1.6724  0.3842  0.0024  0.0419  0.0062  1.4322   1.4321   0.5628   3.8054   4.2046   3.3629  
158     17.4902 1.5640  0.3657  0.0024  0.0385  0.0059  1.4750   1.4749   0.6257   3.8099   4.1726   3.2061  
159     17.4207 1.5966  0.3704  0.0023  0.0370  0.0059  1.4950   1.4949   0.6543   3.8118   4.1576   3.1341  
160     17.4572 1.6090  0.3725  0.0024  0.0377  0.0059  1.4850   1.4849   0.6400   3.8108   4.1651   3.1701  
161     17.2193 1.6421  0.3771  0.0023  0.0328  0.0056  1.5538   1.5538   0.7361   3.8168   4.1123   2.9298  
162     17.2163 1.5987  0.3696  0.0023  0.0328  0.0056  1.5538   1.5538   0.7361   3.8168   4.1123   2.9298  
163     17.2144 1.5718  0.3650  0.0023  0.0328  0.0056  1.5538   1.5538   0.7361   3.8168   4.1123   2.9298  
164     17.0672 1.5953  0.3685  0.0022  0.0300  0.0055  1.5984   1.5984   0.7958   3.8202   4.0785   2.7808  
165     17.0644 1.5571  0.3615  0.0022  0.0300  0.0055  1.5984   1.5984   0.7958   3.8202   4.0785   2.7808  
166     17.3159 1.5967  0.3701  0.0023  0.0348  0.0057  1.5249   1.5248   0.6963   3.8144   4.1347   3.0295  
167     17.3341 1.6423  0.3772  0.0023  0.0351  0.0057  1.5206   1.5205   0.6903   3.8141   4.1380   3.0440  
168     16.9751 1.5387  0.3576  0.0022  0.0284  0.0054  1.6252   1.6252   0.8308   3.8219   4.0577   2.6930  
169     16.9506 1.5659  0.3627  0.0022  0.0279  0.0054  1.6335   1.6335   0.8416   3.8224   4.0510   2.6662  
170     16.9501 1.5600  0.3616  0.0022  0.0279  0.0054  1.6335   1.6335   0.8416   3.8224   4.0510   2.6662  
171     16.8716 1.5747  0.3641  0.0022  0.0264  0.0053  1.6580   1.6580   0.8734   3.8236   4.0308   2.5862  
172     16.7841 1.5942  0.3687  0.0022  0.0249  0.0053  1.6856   1.6856   0.9091   3.8249   4.0072   2.4973  
173     16.8332 1.5932  0.3681  0.0022  0.0257  0.0053  1.6704   1.6703   0.8894   3.8242   4.0203   2.5464  
174     16.5817 1.5728  0.3646  0.0021  0.0215  0.0051  1.7482   1.7482   0.9893   3.8268   3.9504   2.2970  
175     16.4376 1.5453  0.3586  0.0021  0.0192  0.0050  1.7929   1.7929   1.0455   3.8273   3.9070   2.1561  
176     16.6378 1.5326  0.3550  0.0021  0.0225  0.0052  1.7292   1.7293   0.9651   3.8263   3.9680   2.3570  
177     16.4097 1.5524  0.3605  0.0021  0.0188  0.0050  1.8021   1.8021   1.0570   3.8272   3.8975   2.1274  
178     16.6795 1.5417  0.3572  0.0021  0.0232  0.0052  1.7166   1.7165   0.9488   3.8260   3.9798   2.3979  
179     16.3818 1.5595  0.3624  0.0021  0.0184  0.0050  1.8112   1.8112   1.0684   3.8271   3.8881   2.0987  
180     16.3527 1.5637  0.3634  0.0021  0.0179  0.0050  1.8207   1.8207   1.0802   3.8269   3.8777   2.0695  
181     16.3509 1.5487  0.3592  0.0021  0.0179  0.0050  1.8207   1.8207   1.0802   3.8269   3.8777   2.0695  
182     16.0900 1.5662  0.3635  0.0021  0.0141  0.0049  1.9055   1.9055   1.1837   3.8220   3.7743   1.8107  
183     16.1190 1.5673  0.3642  0.0021  0.0145  0.0049  1.8961   1.8961   1.1724   3.8228   3.7867   1.8391  
184     16.2932 1.5481  0.3583  0.0021  0.0170  0.0050  1.8391   1.8391   1.1029   3.8263   3.8569   2.0129  
185     15.9132 1.6251  0.3799  0.0020  0.0116  0.0048  1.9675   1.9675   1.2559   3.8135   3.6820   1.6301  
186     16.0055 1.5833  0.3668  0.0021  0.0129  0.0048  1.9344   1.9344   1.2177   3.8188   3.7339   1.7258  
187     15.7978 1.6443  0.3798  0.0020  0.0101  0.0048  2.0085   2.0085   1.3015   3.8050   3.6113   1.5158  
188     15.8514 1.6131  0.3714  0.0020  0.0108  0.0048  1.9877   1.9877   1.2787   3.8095   3.6476   1.5736  
189     15.6350 1.7162  0.3923  0.0020  0.0080  0.0047  2.0656   2.0656   1.3690   3.7912   3.5009   1.3472  
190     15.7487 1.6695  0.3862  0.0020  0.0095  0.0048  2.0276   2.0276   1.3222   3.8002   3.5754   1.4640  
191     13.7515 2.7465  0.6763  0.0020  -0.0101 0.0044  2.1003   2.1003   2.3525   3.6114   1.8054   -1.1117 
192     15.1195 2.3174  0.5447  0.0020  0.0021  0.0046  2.1521   2.1521   1.6778   3.6688   2.7202   0.5757  
193     15.0890 2.3172  0.5424  0.0020  0.0018  0.0046  2.1593   2.1592   1.6898   3.6686   2.7091   0.5455  
194     15.0096 2.3232  0.5489  0.0020  0.0009  0.0046  2.1777   2.1777   1.7236   3.6680   2.6764   0.4606  
195     13.3047 5.2023  1.6546  0.0020  -0.0131 0.0044  2.2446   2.2446   3.6408   3.4808   0.0234   -4.3320 
