metal log(age) E_BV dm
0.04300 9.06250 0.80663 12.43687
0.04300 9.06250 0.80663 12.43687
0.02900 9.09250 0.78867 12.11399
0.05700 9.09250 0.78867 12.11399
0.06000 9.11500 0.80048 12.10531
0.06000 8.95000 0.87253 12.50636
0.06000 8.95000 0.87253 12.50636
0.05300 8.95000 0.88309 12.61144
0.05900 8.95000 0.88309 12.61144
0.05300 8.95000 0.88309 12.61144
0.05300 8.95000 0.88309 12.61144
0.05300 8.95000 0.88309 12.61144
0.05700 8.89000 0.91850 12.77567
0.05700 8.89000 0.91850 12.77567
0.05300 8.89000 0.91850 12.77567
0.05700 9.07000 0.77214 12.20323
0.05700 9.02500 0.85821 12.41102
0.04900 9.09250 0.78556 12.13805
0.04900 9.07000 0.81166 12.08757
0.04900 9.13000 0.85195 12.16949
0.04900 9.09250 0.80714 12.08422
0.04900 9.09250 0.80714 12.08422
0.04900 9.09250 0.80714 12.08422
0.04900 8.89000 0.89477 12.82057
0.04900 8.95000 0.85976 12.51290
0.04900 9.00250 0.81218 12.37671
0.05900 9.10000 0.79565 12.13802
0.03900 8.95000 0.86733 12.63741
0.02300 9.06250 0.81599 12.37504
0.02300 8.97250 0.86548 12.45739
0.02300 9.12250 0.77759 12.17533
0.04700 9.12250 0.77759 12.17533
0.03900 9.07750 0.85293 12.29920
0.03900 9.07750 0.85293 12.29920
0.03300 8.98000 0.85095 12.29147
0.04900 9.06250 0.84668 12.06985
0.04900 9.06250 0.83050 12.39801
0.05300 8.95000 0.85728 12.67387
0.05300 9.06250 0.84259 12.10640
0.05300 9.06250 0.84259 12.10640
0.05700 8.90500 0.88603 12.56069
0.05300 8.90500 0.88603 12.56069
0.02900 9.06250 0.84252 12.08792
0.04100 9.06250 0.79751 12.45359
0.05300 8.89000 0.90177 12.84331
0.05700 8.89000 0.90177 12.84331
0.05700 8.89000 0.89867 12.83085
0.05900 9.10000 0.76321 12.19097
0.04700 9.06250 0.84134 12.27445
0.02900 9.13000 0.88442 12.05473
0.02900 9.07750 0.80721 12.37335
0.05300 9.11500 0.75962 12.13729
0.03900 9.12250 0.78657 12.11946
0.05700 9.10750 0.79499 12.16591
0.05700 9.13000 0.79269 12.12864
0.05300 9.10750 0.76311 12.10216
0.04700 8.90500 0.88544 12.58611
0.04300 9.06250 0.82099 12.33913
0.03900 9.11500 0.77843 12.19202
0.04300 9.11500 0.77843 12.19202
0.05300 9.09250 0.80351 12.08597
0.05300 9.10000 0.78386 12.13900
0.05300 9.00250 0.85894 12.26114
0.02900 9.10750 0.79701 12.15941
0.05300 9.10750 0.79701 12.15941
0.04900 9.06250 0.81458 12.39846
0.04900 9.06250 0.82455 12.37940
0.04900 9.11500 0.77843 12.19202
0.05900 8.96500 0.86324 12.61895
0.04300 9.10000 0.76478 12.19578
0.04300 9.10000 0.76478 12.19578
0.05700 9.10750 0.77711 12.15277
0.05900 9.10000 0.80476 12.08535
0.05300 8.89000 0.93254 12.75734
0.05700 9.06250 0.81437 12.41142
0.06000 9.06250 0.81437 12.41142
0.03900 9.06250 0.81437 12.41142
0.02900 8.95000 0.85018 12.70134
0.02900 8.95000 0.85018 12.70134
0.02900 9.05500 0.78814 12.10646
0.02900 9.05500 0.78814 12.10646
0.04300 9.06250 0.84165 12.27405
0.05900 9.06250 0.82296 12.32884
0.05700 9.06250 0.83969 12.27745
0.05700 9.06250 0.82614 12.39510
0.05700 9.03250 0.85940 12.23355
0.05700 9.07750 0.80706 12.40847
0.05700 9.04750 0.86525 12.39105
0.05700 9.09250 0.78100 12.13981
0.03900 9.11500 0.79571 12.12486
0.05900 9.11500 0.79571 12.12486
0.05300 9.06250 0.82617 12.34996
0.06000 9.03250 0.86441 12.25711
0.05300 8.89000 0.93386 12.76205
0.04900 9.03250 0.85940 12.23355
0.04900 9.07750 0.80649 12.40546
0.04900 9.10750 0.79083 12.16456
0.04900 9.10750 0.79083 12.16456
0.04900 9.03250 0.85940 12.23355
0.04900 9.13000 0.84579 12.10361
0.04900 9.06250 0.82574 12.38049
0.04900 9.06250 0.82574 12.38049
0.03900 9.06250 0.82574 12.38049
0.03900 9.06250 0.82574 12.38049
0.05900 9.04000 0.85595 12.46159
0.03900 9.10750 0.78924 12.16459
0.03900 9.02500 0.82691 12.48902
0.05900 9.02500 0.82691 12.48902
0.02300 9.03250 0.84065 12.29277
0.02300 9.10750 0.79792 12.16535
0.05700 9.10750 0.79792 12.16535
0.04700 9.10750 0.79792 12.16535
0.04300 9.05500 0.80629 12.07742
0.05900 9.01000 0.80278 12.34225
0.05900 9.10750 0.81790 12.10249
0.05300 9.10000 0.79478 12.13408
0.05300 9.11500 0.77696 12.21036
0.05300 9.11500 0.77696 12.21036
0.05300 9.01000 0.80278 12.34225
0.04700 9.06250 0.84721 12.10031
0.05700 9.03250 0.85523 12.23719
0.05900 9.03250 0.85522 12.23814
0.02900 9.06250 0.83113 12.32898
0.04100 9.15250 0.77721 12.09956
0.02900 9.03250 0.87693 12.20426
0.05300 9.08500 0.78414 12.02728
0.05700 9.06250 0.81950 12.38483
0.04300 9.09250 0.79528 12.18209
0.05700 9.09250 0.79431 12.18277
0.05900 9.09250 0.79431 12.18277
0.05700 9.02500 0.85715 12.41464
0.05700 9.02500 0.85715 12.41464
0.05900 9.10000 0.77733 12.18242
0.04100 9.06250 0.81860 12.38495
0.05300 9.06250 0.81863 12.38484
0.05300 9.03250 0.86156 12.24246
0.03900 9.00250 0.80017 12.40068
0.03700 9.00250 0.81838 12.35095
0.04300 9.09250 0.78485 12.14311
0.05700 9.05500 0.89745 12.23643
0.05700 8.90500 0.88557 12.55923
0.05700 9.13000 0.79255 12.11796
0.05700 9.11500 0.80186 12.10056
0.05700 9.04000 0.83497 12.29346
0.05700 9.08500 0.76881 12.07871
0.05700 9.06250 0.82830 12.35449
0.05700 9.06250 0.82830 12.35449
0.05700 9.06250 0.84681 12.10070
0.02900 9.06250 0.84681 12.10070
0.04700 9.06250 0.84562 12.27640
0.04700 9.08500 0.76881 12.07871
0.04700 8.89000 0.93176 12.76696
0.04900 8.89000 0.93176 12.76696
0.04300 9.09250 0.79141 12.18572
0.04300 9.06250 0.81010 12.37197
0.04300 9.06250 0.84554 12.35116
0.04300 9.06250 0.84554 12.35116
0.03900 9.07750 0.83421 12.33133
0.04700 9.12250 0.80274 12.14580
0.04700 9.10750 0.79102 12.17707
0.04700 9.10000 0.78838 12.16102
0.04700 9.07750 0.83421 12.33133
0.05700 9.07750 0.80783 12.40612
0.05300 9.05500 0.80325 12.10306
0.05900 9.06250 0.82622 12.33152
0.05900 9.06250 0.82622 12.33152
0.05900 9.09250 0.77150 12.17490
0.05700 9.09250 0.77142 12.17495
0.05700 9.09250 0.77142 12.17495
0.05700 9.09250 0.77142 12.17495
0.05700 9.10750 0.77366 12.16386
0.05700 9.10750 0.77366 12.16386
0.05700 9.10750 0.77366 12.16386
0.05700 9.07000 0.77128 12.20801
0.05700 9.02500 0.85671 12.41253
0.06000 9.02500 0.85508 12.41234
0.02700 9.01750 0.85923 12.40974
0.05700 9.01750 0.85923 12.40974
0.05700 9.06250 0.81674 12.41521
0.05700 9.06250 0.83983 12.09439
0.05900 9.06250 0.83988 12.09126
0.04700 9.06250 0.83988 12.09126
0.05700 9.16000 0.78083 12.01951
0.05700 9.16000 0.78083 12.01951
0.02900 9.06250 0.82019 12.39686
0.03900 9.07750 0.81968 12.37634
0.05300 9.01750 0.82411 12.50019
0.05700 9.06250 0.80992 12.41919
0.04700 9.06250 0.80992 12.41919
0.04900 9.06250 0.80992 12.41919
0.04700 8.95000 0.88456 12.61127
0.06000 9.01750 0.83765 12.46504
0.04700 9.01750 0.83765 12.46504
0.05700 9.07750 0.81927 12.37829
0.05700 9.07750 0.82451 12.36602
0.05300 9.07750 0.82451 12.36602
0.05900 9.07750 0.82451 12.36602
0.05900 9.07750 0.82451 12.36602
0.04900 9.07750 0.82322 12.35886
0.04900 9.07750 0.82322 12.35886
0.03900 9.01750 0.83765 12.46504
0.04700 8.95000 0.88558 12.60834
0.04700 8.95000 0.88558 12.60834
0.04700 8.95000 0.88558 12.60834
0.04700 8.95000 0.86223 12.54311
0.03900 8.95000 0.86223 12.54311
0.05700 8.95000 0.86223 12.54311
0.05700 8.95000 0.86223 12.54311
0.05300 9.10000 0.81175 12.06778
0.05300 9.07750 0.82439 12.37367
0.04900 8.95000 0.88032 12.60366
0.05300 8.95000 0.88032 12.60366
0.04500 8.95000 0.88032 12.60366
0.02900 9.06250 0.83403 12.36108
0.02900 9.06250 0.83403 12.36108
0.05300 9.06250 0.83403 12.36108
0.04700 8.89000 0.90263 12.81471
0.04700 8.89000 0.90263 12.81471
0.05700 9.16000 0.77816 12.01897
0.04900 9.02500 0.82860 12.28892
0.04900 9.11500 0.81605 12.07261
0.04500 9.10750 0.83642 12.09488
0.05900 9.07750 0.83387 12.33357
0.05700 9.07750 0.83389 12.33429
0.02900 9.07750 0.83389 12.33429
0.05900 9.07750 0.83389 12.33429
0.06000 9.07750 0.83389 12.33429
0.06000 8.96500 0.87566 12.58467
0.05900 9.09250 0.80746 12.06189
0.05900 9.09250 0.80385 12.08648
0.04700 9.09250 0.80385 12.08648
0.05300 9.09250 0.80385 12.08648
0.04300 9.09250 0.80385 12.08648
0.03900 9.09250 0.80385 12.08648
0.04300 9.09250 0.80385 12.08648
0.04900 9.03250 0.81551 12.36758
0.04900 9.02500 0.83548 12.47554
0.05900 9.07750 0.82662 12.37870
0.05700 9.12250 0.80055 12.14959
0.05700 9.12250 0.80055 12.14959
0.05700 9.10000 0.79585 12.11371
0.05700 8.89000 0.92793 12.77543
0.05700 9.01750 0.83285 12.47829
0.05700 9.12250 0.81572 12.11073
0.02900 9.13000 0.78741 12.17792
0.05900 9.13000 0.78741 12.17792
0.04700 9.13000 0.78741 12.17792
0.04900 9.13000 0.78741 12.17792
0.05300 8.89000 0.92322 12.75871
0.05300 8.89000 0.92322 12.75871
0.05300 9.07000 0.77969 12.18054
0.03300 9.11500 0.81163 12.07583
0.05300 9.05500 0.81913 12.05378
0.05700 9.05500 0.81913 12.05378
0.04900 9.06250 0.79146 12.44578
0.04900 9.04000 0.84758 12.24754
0.06000 9.04000 0.83515 12.28976
0.06000 9.04000 0.83515 12.28976
0.04900 9.04000 0.84758 12.24754
0.04900 9.06250 0.84947 12.04596
0.04900 9.10000 0.78920 12.16760
0.04900 9.06250 0.84554 12.29369
0.04900 9.15250 0.78225 12.10828
0.05700 9.07750 0.83202 12.32493
0.04300 9.07750 0.83202 12.32493
0.05300 9.16000 0.85039 12.03409
0.02700 9.02500 0.85417 12.41182
0.04100 9.07750 0.85749 12.26205
0.04100 9.14500 0.77904 12.05220
0.02900 9.09250 0.80472 12.08576
0.05900 9.12250 0.80198 12.14769
0.04900 9.12250 0.80198 12.14769
0.05900 9.06250 0.82838 12.36307
0.05700 9.06250 0.82970 12.36311
0.04900 9.10000 0.77162 12.18935
0.05300 9.02500 0.84768 12.38003
0.06000 9.11500 0.77050 12.22624
0.05900 9.11500 0.77050 12.22624
0.06000 9.09250 0.76715 12.24826
0.03300 9.04750 0.84574 12.50385
0.05300 9.03250 0.83913 12.29577
0.04300 9.06250 0.83151 12.32209
0.04900 9.06250 0.82704 12.35090
0.05300 9.03250 0.83719 12.31795
0.05300 9.03250 0.83719 12.31795
0.04700 9.03250 0.85723 12.25088
0.04900 9.03250 0.85723 12.25088
0.04900 9.03250 0.85723 12.25088
0.03900 9.03250 0.85723 12.25088
0.04700 9.01750 0.83917 12.46141
0.04900 9.07750 0.82486 12.35320
0.04900 9.07750 0.82486 12.35320
0.04300 8.89000 0.89191 12.84795
0.05300 8.89000 0.89191 12.84795
0.05300 9.13000 0.78805 12.17960
0.04300 8.95000 0.87330 12.63908
0.04900 8.95000 0.87330 12.63908
0.04900 8.95000 0.87330 12.63908
0.05100 8.95000 0.87330 12.63908
0.02900 8.95000 0.87330 12.63908
0.04300 8.95000 0.87330 12.63908
0.05700 9.05500 0.85416 12.43270
