metal log(age) mass
0.05500 8.41750 300.00000
0.03100 8.48500 200.00000
0.03900 8.68000 200.00000
0.05700 8.37250 200.00000
0.03300 8.19250 400.00000
0.05100 8.78500 200.00000
0.05100 7.45000 200.00000
0.01500 8.68000 200.00000
0.02100 7.57000 200.00000
0.02900 7.19500 100.00000
0.02700 7.33000 200.00000
0.02700 7.81750 200.00000
0.02100 8.72500 200.00000
0.04300 7.63750 200.00000
0.04500 7.57750 200.00000
0.05500 8.47750 200.00000
0.04500 8.47750 200.00000
0.05100 8.47750 200.00000
0.01100 8.80750 200.00000
0.03700 8.21500 200.00000
0.04100 8.21500 200.00000
0.05300 7.40500 200.00000
0.01500 8.82250 200.00000
0.04300 8.83000 200.00000
0.04300 7.37500 200.00000
0.03300 7.37500 200.00000
0.02900 8.16250 300.00000
0.01500 8.17000 200.00000
0.03300 7.12750 100.00000
0.05700 8.50000 200.00000
0.00500 8.40250 200.00000
0.02300 8.23000 200.00000
0.05500 8.17000 100.00000
0.03900 7.84000 100.00000
0.04700 7.78000 200.00000
0.05700 9.22000 300.00000
0.05700 9.12250 200.00000
0.05700 8.52250 200.00000
0.05900 8.52250 200.00000
0.05900 8.41000 200.00000
0.03500 8.53750 200.00000
0.04100 8.30500 300.00000
0.02700 7.00000 200.00000
0.05500 8.58250 200.00000
0.04100 8.50000 200.00000
0.02100 7.80250 200.00000
0.02100 9.82740 300.00000
0.06000 7.55500 200.00000
0.05100 7.42000 100.00000
0.02500 8.14000 200.00000
0.02700 8.14000 800.00000
0.04300 8.60500 200.00000
0.05300 8.60500 200.00000
0.01500 8.60500 200.00000
0.01500 8.73250 200.00000
0.04700 8.93500 200.00000
0.03100 7.28500 200.00000
0.05500 8.00500 200.00000
0.05700 8.75500 200.00000
0.00700 8.35000 200.00000
0.04900 8.24500 200.00000
0.04700 8.29000 200.00000
0.04100 8.57500 200.00000
0.03900 8.68000 100.00000
0.03900 8.50750 200.00000
0.03900 7.87750 200.00000
0.04500 7.87000 200.00000
0.01900 8.24500 200.00000
