#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
120     19.4262 0.9191  0.0741  0.0041  0.0653  0.0300  1.1431   1.1430   0.1619   3.7887   4.4411   4.3653  
121     19.3915 0.9936  0.1116  0.0040  0.0637  0.0293  1.1517   1.1517   0.1783   3.7905   4.4352   4.3243  
122     19.5478 1.0306  0.1158  0.0044  0.0702  0.0322  1.1181   1.1181   0.1140   3.7834   4.4582   4.4848  
123     19.1639 0.9660  0.1128  0.0036  0.0551  0.0256  1.2017   1.2017   0.2709   3.8005   4.4009   4.0924  
124     18.8203 0.9609  0.1266  0.0031  0.0442  0.0210  1.2818   1.2817   0.4099   3.8154   4.3494   3.7452  
125     18.9877 0.9690  0.1226  0.0033  0.0492  0.0231  1.2417   1.2417   0.3419   3.8081   4.3744   3.9147  
126     19.0712 0.8992  0.0858  0.0035  0.0521  0.0243  1.2217   1.2217   0.3064   3.8043   4.3876   4.0036  
127     18.7365 0.9334  0.1173  0.0030  0.0419  0.0201  1.3018   1.3017   0.4433   3.8190   4.3373   3.6618  
128     19.0257 0.8784  0.0780  0.0034  0.0506  0.0237  1.2317   1.2317   0.3242   3.8062   4.3810   3.9591  
129     18.8960 0.8677  0.0787  0.0032  0.0466  0.0220  1.2618   1.2617   0.3763   3.8118   4.3617   3.8288  
130     18.9445 0.9752  0.1276  0.0033  0.0478  0.0226  1.2518   1.2517   0.3595   3.8100   4.3678   3.8707  
131     18.7730 0.8742  0.0872  0.0031  0.0430  0.0205  1.2918   1.2917   0.4266   3.8172   4.3433   3.7033  
132     18.9346 0.8296  0.0590  0.0033  0.0478  0.0226  1.2518   1.2517   0.3595   3.8100   4.3678   3.8707  
133     19.0766 0.9796  0.1233  0.0035  0.0521  0.0243  1.2217   1.2217   0.3064   3.8043   4.3876   4.0036  
134     19.0302 0.9466  0.1100  0.0034  0.0506  0.0237  1.2317   1.2317   0.3242   3.8062   4.3810   3.9591  
135     18.8595 0.9339  0.1119  0.0032  0.0454  0.0215  1.2718   1.2717   0.3931   3.8136   4.3556   3.7870  
136     18.4199 0.7892  0.0612  0.0027  0.0342  0.0169  1.3819   1.3818   0.5679   3.8333   4.2956   3.3501  
137     18.6968 0.9245  0.1147  0.0030  0.0408  0.0196  1.3118   1.3117   0.4592   3.8208   4.3318   3.6220  
138     18.4968 0.8286  0.0768  0.0028  0.0359  0.0176  1.3619   1.3618   0.5378   3.8297   4.3051   3.4254  
139     18.4232 0.8305  0.0817  0.0027  0.0342  0.0169  1.3819   1.3818   0.5679   3.8333   4.2956   3.3501  
140     18.3869 0.8373  0.0870  0.0027  0.0334  0.0166  1.3919   1.3918   0.5830   3.8351   4.2908   3.3125  
141     18.4225 0.8212  0.0771  0.0027  0.0342  0.0169  1.3819   1.3818   0.5679   3.8333   4.2956   3.3501  
142     18.6529 0.8596  0.0851  0.0029  0.0398  0.0192  1.3218   1.3217   0.4751   3.8226   4.3263   3.5821  
143     18.4956 0.8129  0.0691  0.0028  0.0359  0.0176  1.3619   1.3618   0.5378   3.8297   4.3051   3.4254  
144     18.5388 0.8954  0.1075  0.0028  0.0368  0.0180  1.3519   1.3518   0.5227   3.8279   4.3098   3.4630  
145     18.3860 0.8259  0.0814  0.0027  0.0334  0.0166  1.3919   1.3918   0.5830   3.8351   4.2908   3.3125  
146     18.0647 0.7717  0.0737  0.0025  0.0269  0.0140  1.4845   1.4844   0.7146   3.8535   4.2609   2.9832  
147     18.2368 0.7186  0.0347  0.0026  0.0304  0.0154  1.4319   1.4318   0.6410   3.8426   4.2754   3.1677  
148     18.1806 0.8019  0.0806  0.0025  0.0291  0.0149  1.4503   1.4502   0.6673   3.8462   4.2687   3.1020  
149     18.2772 0.7874  0.0678  0.0026  0.0311  0.0157  1.4219   1.4218   0.6266   3.8407   4.2790   3.2035  
150     18.1229 0.7886  0.0786  0.0025  0.0280  0.0145  1.4673   1.4672   0.6909   3.8498   4.2648   3.0424  
151     18.1580 0.7572  0.0598  0.0025  0.0287  0.0147  1.4559   1.4558   0.6751   3.8474   4.2675   3.0820  
152     18.2781 0.7976  0.0729  0.0026  0.0311  0.0157  1.4219   1.4218   0.6266   3.8407   4.2790   3.2035  
153     18.2043 0.7434  0.0491  0.0025  0.0296  0.0151  1.4419   1.4418   0.6553   3.8446   4.2717   3.1318  
154     18.2052 0.7546  0.0548  0.0025  0.0296  0.0151  1.4419   1.4418   0.6553   3.8446   4.2717   3.1318  
155     17.7009 0.6606  0.0466  0.0023  0.0209  0.0118  1.5992   1.5992   0.8661   3.8803   4.2490   2.6047  
156     17.6628 0.6293  0.0323  0.0022  0.0204  0.0116  1.6115   1.6115   0.8811   3.8829   4.2476   2.5671  
157     17.9390 0.7107  0.0518  0.0024  0.0247  0.0132  1.5221   1.5220   0.7655   3.8621   4.2552   2.8563  
158     17.9687 0.6932  0.0394  0.0024  0.0253  0.0134  1.5121   1.5120   0.7521   3.8597   4.2562   2.8897  
159     17.7073 0.6402  0.0340  0.0023  0.0211  0.0118  1.5960   1.5960   0.8620   3.8796   4.2492   2.6149  
160     17.9056 0.6887  0.0430  0.0024  0.0242  0.0130  1.5321   1.5320   0.7790   3.8645   4.2542   2.8228  
161     17.7636 0.6876  0.0556  0.0023  0.0219  0.0121  1.5788   1.5787   0.8399   3.8755   4.2504   2.6705  
162     17.5773 0.5779  0.0105  0.0022  0.0193  0.0111  1.6396   1.6396   0.9157   3.8888   4.2443   2.4812  
163     17.6617 0.6194  0.0267  0.0022  0.0204  0.0116  1.6115   1.6115   0.8811   3.8829   4.2476   2.5671  
164     17.5125 0.5582  0.0064  0.0022  0.0184  0.0108  1.6623   1.6623   0.9429   3.8933   4.2409   2.4126  
165     17.4300 0.5441  0.0072  0.0022  0.0173  0.0104  1.6923   1.6923   0.9784   3.8990   4.2356   2.3237  
166     17.6597 0.6014  0.0165  0.0022  0.0204  0.0116  1.6115   1.6115   0.8811   3.8829   4.2476   2.5671  
167     17.5781 0.5853  0.0148  0.0022  0.0193  0.0111  1.6396   1.6396   0.9157   3.8888   4.2443   2.4812  
168     17.1520 0.4780  -0.0044 0.0021  0.0141  0.0092  1.7980   1.7980   1.0983   3.9159   4.2100   2.0246  
169     17.2488 0.5088  0.0054  0.0021  0.0152  0.0096  1.7610   1.7610   1.0570   3.9103   4.2199   2.1275  
170     17.1442 0.5076  0.0165  0.0021  0.0140  0.0092  1.8029   1.8029   1.1036   3.9166   4.2086   2.0110  
171     17.2009 0.4828  -0.0066 0.0021  0.0147  0.0094  1.7787   1.7787   1.0767   3.9129   4.2151   2.0782  
172     17.2483 0.5053  0.0032  0.0021  0.0152  0.0096  1.7610   1.7610   1.0570   3.9103   4.2199   2.1275  
173     17.3517 0.5422  0.0150  0.0021  0.0163  0.0100  1.7224   1.7224   1.0131   3.9041   4.2292   2.2370  
174     17.0961 0.4815  0.0048  0.0021  0.0135  0.0090  1.8211   1.8211   1.1236   3.9191   4.2032   1.9606  
175     17.0551 0.4565  -0.0075 0.0020  0.0131  0.0089  1.8366   1.8366   1.1405   3.9213   4.1985   1.9186  
176     17.0402 0.4795  0.0104  0.0020  0.0129  0.0088  1.8443   1.8443   1.1489   3.9223   4.1961   1.8976  
177     16.9099 0.4344  -0.0068 0.0020  0.0117  0.0084  1.8959   1.8959   1.2047   3.9292   4.1798   1.7580  
178     17.1132 0.4717  -0.0038 0.0021  0.0137  0.0091  1.8134   1.8134   1.1152   3.9181   4.2056   1.9816  
179     16.8325 0.4225  -0.0062 0.0020  0.0110  0.0081  1.9284   1.9284   1.2393   3.9331   4.1685   1.6717  
180     16.7048 0.4149  0.0013  0.0020  0.0099  0.0077  1.9835   1.9835   1.2975   3.9396   4.1480   1.5261  
181     16.7015 0.3984  -0.0116 0.0020  0.0099  0.0077  1.9835   1.9835   1.2975   3.9396   4.1480   1.5261  
182     16.6787 0.3938  -0.0128 0.0020  0.0097  0.0077  1.9932   1.9932   1.3076   3.9406   4.1443   1.5009  
183     16.4897 0.3771  -0.0101 0.0019  0.0083  0.0072  2.0745   2.0745   1.3924   3.9484   4.1082   1.2886  
184     16.6106 0.3956  -0.0048 0.0019  0.0092  0.0075  2.0233   2.0233   1.3391   3.9437   4.1316   1.4217  
185     16.6295 0.3784  -0.0207 0.0020  0.0094  0.0075  2.0134   2.0134   1.3288   3.9427   4.1359   1.4476  
186     16.5881 0.3956  -0.0027 0.0019  0.0090  0.0074  2.0332   2.0332   1.3494   3.9446   4.1273   1.3959  
187     16.1919 0.3553  -0.0050 0.0019  0.0063  0.0065  2.2021   2.2021   1.5235   3.9574   4.0391   0.9617  
188     16.3215 0.3498  -0.0207 0.0019  0.0071  0.0068  2.1455   2.1455   1.4656   3.9539   4.0717   1.1062  
189     16.1908 0.3518  -0.0087 0.0019  0.0063  0.0065  2.2021   2.2021   1.5235   3.9574   4.0391   0.9617  
190     16.3235 0.3659  -0.0054 0.0019  0.0071  0.0068  2.1465   2.1465   1.4666   3.9540   4.0712   1.1036  
191     15.9197 0.3383  -0.0107 0.0019  0.0048  0.0060  2.3121   2.3121   1.6354   3.9604   3.9602   0.6815  
192     16.1122 0.3548  -0.0004 0.0019  0.0058  0.0063  2.2363   2.2363   1.5581   3.9590   4.0176   0.8744  
193     16.1089 0.3443  -0.0118 0.0019  0.0058  0.0063  2.2363   2.2363   1.5581   3.9590   4.0176   0.8744  
194     15.7223 0.3404  -0.0079 0.0018  0.0039  0.0057  2.3880   2.3879   1.7121   3.9591   3.8920   0.4896  
195     15.6963 0.3452  -0.0018 0.0018  0.0037  0.0057  2.3984   2.3983   1.7225   3.9586   3.8816   0.4632  
196     15.7593 0.3350  -0.0149 0.0018  0.0040  0.0058  2.3731   2.3731   1.6972   3.9595   3.9059   0.5271  
197     15.6223 0.3406  -0.0123 0.0018  0.0034  0.0056  2.4243   2.4243   1.7486   3.9570   3.8541   0.3987  
198     15.6248 0.3453  -0.0048 0.0018  0.0034  0.0056  2.4243   2.4243   1.7486   3.9570   3.8541   0.3987  
199     15.2611 0.3843  0.0063  0.0018  0.0020  0.0051  2.5470   2.5470   1.8701   3.9391   3.6823   0.0946  
1100    15.0209 0.4545  0.0111  0.0018  0.0013  0.0049  2.6216   2.6216   1.9413   3.9148   3.5264   -0.0835 
1101    14.9368 0.4893  0.0257  0.0018  0.0010  0.0048  2.6467   2.6467   1.9691   3.9053   3.4648   -0.1527 
1102    14.8946 1.4162  0.2179  0.0018  0.0009  0.0048  2.7799   2.7799   2.0287   3.6952   2.5860   -0.3012 
1103    15.1262 1.4103  0.2108  0.0018  0.0016  0.0050  2.7152   2.7152   1.9345   3.6961   2.6735   -0.0664 
1104    14.0000 1.6310  0.2695  0.0018  -0.0011 0.0042  2.8710   2.8709   2.4380   3.6568   2.0372   -1.3254 
1105    12.9714 1.9308  0.3454  0.0018  -0.0023 0.0039  2.8802   2.8802   2.9361   3.6141   1.3701   -2.5700 
