_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.414244 0.339657 -0.237131 124.9 "Gaia DR2 2946281044603957376" 101.82515642027 0.0995 -16.98683202809 0.1271 1635721458409799680 2946281044603957376 77353663 2015.5 0.6366 0.1380 4.6131 1.351 0.200 2.977 0.213 -0.1324 0.2303 -0.0545 0.1744 -0.4723 -0.0035 -0.4088 0.2673 0.1978 0.0249 207 0 205 2 0.8483 216.75 0.0 0.0 31 0 1.0037 1.4607 0.0289 -0.035 23 12 0.20497 0 23 0 204 1246.0 1.87 666.606 17.94916929290052 0.0024275628375021578 20 577.8 17.11 33.770 18.4469 0.0322 19 1210 22.43 53.932 17.0551 0.0201 1.434 0 1.3918546586359746 0.4977116520086362 0.8940 "" "" 0 "" "" "" NOT_AVAILABLE 227.70371615947 -8.5447100233 104.78388802413 -39.82115831083 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.82515034 3.107 -16.9868448476 3.3039 0.0380065348261386 0.03227272010720708 0.0053
0.408389 0.357664 -0.197125 118.9 "Gaia DR2 2946281289417685248" 101.84390535451 1.6806 -16.94679321453 1.4544 1635721458409799680 2946281289417685248 223299917 2015.5 0.7138 2.0315 0.3514 4.506 2.328 -4.213 2.535 -0.0838 0.5944 -0.3785 0.1156 -0.0261 0.1036 -0.5101 0.2105 0.0476 -0.0410 66 0 65 1 -0.9497 49.6 0.0 0.0 31 0 0.0243 2.1075 0.3895 -0.203 8 7 2.4471 0 8 0 66 84.95 1.511 56.21 20.86545316256583 0.019398759765239335 6 117.6 35.72 3.292 20.1754 0.3298 8 117.9 12.98 9.077 19.5835 0.1196 2.772 0 0.5918978072577374 -0.6900714528285299 1.2819 "" "" 0 "" "" "" NOT_AVAILABLE 227.67519855165 -8.51110460664 104.8015639054 -39.77944168185 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.843885075 36.1227 -16.9467750742 39.323 0.3508205603716011 0.33036538491422124 0.1644
0.408182 0.356801 -0.198256 119.1 "Gaia DR2 2946281285122250240" 101.84300613517 0.7043 -16.94792641689 0.9249 1635721458409799680 2946281285122250240 926648443 2015.5 -0.8100 1.0466 -0.7739 -0.978 1.274 1.088 1.475 -0.2271 0.4665 -0.0908 0.0877 -0.4232 -0.1330 -0.5142 0.3271 0.1279 0.1165 140 0 140 0 0.614 144.64 0.165 0.0072 31 0 0.034 1.5273 0.2113 -0.187 16 10 1.461 0 16 0 139 113.9 0.9759 116.738 20.546900076719265 0.00947329374646562 15 158.5 25.26 6.274 19.8514 0.1731 14 99.21 7.49 13.245 19.7706 0.0820 2.262 0 0.08082922250574143 -0.6955047778667023 0.7763 "" "" 0 "" "" "" NOT_AVAILABLE 227.67584996754 -8.51237306705 104.80060760834 -39.7806598486 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.843010538 19.7631 -16.9479311009 22.8807 0.1915171046903067 0.1733358259528412 0.0345
0.406592 0.348414 -0.209584 121.0 "Gaia DR2 2946281250762479488" 101.83425949838 0.1728 -16.95926929283 0.2072 1635721458409799680 2946281250762479488 1585053696 2015.5 0.3149 0.2156 1.4608 0.806 0.341 1.795 0.349 -0.244 0.1918 -0.2164 0.2990 -0.3965 0.1365 -0.4728 0.2790 0.1225 -0.0712 196 0 195 1 -0.8573 173.15 0.0 0.0 31 0 0.4042 1.4916 0.0465 -0.057 22 12 0.34376 0 22 0 193 641.6 1.56 411.383 18.670239153124 0.003194590057702486 20 382.9 15.56 24.615 18.8936 0.0441 20 498.1 8.184 60.865 18.0187 0.0178 1.373 0 0.874999384898679 0.22339068319999456 0.6516 "" "" 0 "" "" "" NOT_AVAILABLE 227.68247831553 -8.52485058781 104.79134900093 -39.79282709328 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.834255871 5.2846 -16.9592770198 5.4074 0.047639431749727755 0.044248195233786404 0.0088
0.379738 0.337812 -0.173447 117.2 "Gaia DR2 2946281560000226816" 101.8231083554 0.3332 -16.92315175522 0.4538 1635721458409799680 2946281560000226816 334793416 2015.5 -0.2861 0.4850 -0.5899 -0.060 0.671 1.003 0.922 -0.197 0.2719 -0.0597 0.1797 -0.2698 0.0445 -0.3607 0.2709 0.2418 -0.0894 168 0 168 0 0.6955 175.18 0.0 1.6e-15 31 0 0.0955 1.6917 0.1055 -0.191 19 10 0.84224 0 19 0 167 243.1 1.322 183.906 19.723937575632068 0.0061721850915059905 18 178.8 24.85 7.196 19.7204 0.1509 18 181.8 9.171 19.824 19.1129 0.0548 1.483 0 0.607504131625273 -0.00357784646299919 0.6110 "" "" 0 "" "" "" NOT_AVAILABLE 227.64491117108 -8.51868890787 104.77256205331 -39.75804511853 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.823108624 10.4012 -16.9231560724 14.2989 0.16053629475065537 0.15101976458969293 0.0215
0.416594 0.371371 -0.188771 116.9 "Gaia DR2 2946281663083000832" 101.85821789501 0.5815 -16.93841251282 0.7839 1635721458409799680 2946281663083000832 947531871 2015.5 -1.1499 0.8059 -1.4269 -1.518 1.234 -3.149 1.639 -0.2725 0.1147 -0.1195 0.1938 -0.2505 0.1290 -0.3092 0.1838 0.2672 -0.2860 167 0 164 3 16.1424 653.81 4.736 29.0 31 0 0.0319 1.6466 0.1674 -0.193 19 10 1.5358 0 19 0 165 307.5 2.651 115.969 19.468857780213334 0.009533767353750345 17 144.7 19.74 7.332 19.9500 0.1481 18 461.4 11.7 39.428 18.1017 0.0275 1.971 0 1.848344695508569 0.48114584656894266 1.3672 "" "" 0 "" "" "" NOT_AVAILABLE 227.67361594913 -8.49512840677 104.81811806497 -39.76965320616 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.858224729 19.1313 -16.9383989538 25.4177 0.15065012478709353 0.14840628979942794 0.0045
0.400832 0.362411 -0.171244 115.3 "Gaia DR2 2946281907892922368" 101.84881644845 1.1216 -16.92090318567 2.7875 1635721458409799680 2946281907892922368 825139585 2015.5 0.2282 2.7234 0.0838 1.192 2.433 1.809 3.509 0.2079 0.1774 -0.3449 -0.2244 -0.7690 -0.2125 -0.2732 0.0991 0.0513 0.6525 80 0 79 1 0.6358 81.3 0.0 0.0 31 0 0.0236 1.7537 0.3213 -0.111 9 6 3.7288 0 9 0 78 96.11 1.395 68.9 20.73146725943387 0.01586022627702963 8 164.9 20.32 8.111 19.8087 0.1339 6 101.9 1.146 88.913 19.7415 0.0122 2.775 0 0.06721305737723782 -0.9227896783308154 0.9900 "" "" 0 "" "" "" NOT_AVAILABLE 227.65371854682 -8.49557837637 104.80406322928 -39.75319905363 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.848811082 37.7239 -16.9209109755 54.468 0.1344346436594994 0.13480165784608364 0.0192
0.393152 0.352012 -0.175089 116.4 "Gaia DR2 2946281873534641024" 101.83795459497 0.895 -16.92476810217 1.0787 1635721458409799680 2946281873534641024 657848953 2015.5 "" "" "" "" "" "" "" -0.0512 "" "" "" "" "" "" "" "" "" 122 0 122 0 -0.3386 111.25 0.0 0.0 3 0 0.0282 "" "" 0.0 14 8 4.105 0 14 0 124 101.8 1.121 90.802 20.66956395525686 0.012092224298663978 14 100.3 20.3 4.940 20.3483 0.2198 14 93.27 6.173 15.108 19.8376 0.0719 1.902 0 0.5107725642617318 -0.32119975525569444 0.8319 "" "" 0 "" "" "" NOT_AVAILABLE 227.65264892169 -8.50661476876 104.79115661849 -39.7581456197 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.837954595 0.895 -16.9247681022 1.0787 0.2312514279554168 0.22012587682711984 0.2010
0.414781 0.381394 -0.163039 113.1 "Gaia DR2 2946282010972104576" 101.86864138652 0.4472 -16.91266153781 0.5532 1635721458409799680 2946282010972104576 617152904 2015.5 1.9730 0.5995 3.2913 -3.358 0.904 3.987 1.013 -0.1651 0.2753 -0.0751 0.1578 -0.3496 0.0268 -0.3918 0.2417 0.1613 -0.0245 176 0 176 0 4.2338 260.97 2.01 2.8 31 0 0.0565 1.4367 0.1343 -0.139 20 12 0.93612 0 20 0 175 196.8 1.293 152.172 19.953392472727977 0.0073584367673991844 13 91.8 18.71 4.906 20.4443 0.2213 14 280.5 5.852 47.935 18.6420 0.0226 1.892 0 1.8023889095149634 0.4909481622210663 1.3114 "" "" 0 "" "" "" NOT_AVAILABLE 227.65459237219 -8.47491614076 104.82745277255 -39.74298759918 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.868656497 14.0118 -16.9126787059 15.7149 0.22246500318581533 0.22142312721298815 0.0066
0.330255 0.228197 -0.238735 136.3 "Gaia DR2 2946282384634400128" 101.70861449286 0.4122 -16.98860361415 0.5659 1635721458409799680 2946282384634400128 602441153 2015.5 -0.1882 0.5442 -0.3459 -1.551 0.818 2.827 0.999 -0.4269 0.2281 -0.2715 0.4186 0.0638 0.4191 -0.4213 0.4096 0.0276 -0.3537 143 0 142 1 1.433 161.37 1.195 1.5 31 0 0.095 1.2937 0.1162 -0.254 16 9 1.0228 0 16 0 142 287.0 1.675 171.344 19.54380875106793 0.006587221010522806 15 226.1 24.63 9.179 19.4656 0.1183 13 357.3 11.24 31.790 18.3792 0.0342 2.033 0 1.0863742297000698 -0.07820817897734855 1.1645 "" "" 0 "" "" "" NOT_AVAILABLE 227.65617834187 -8.64578629159 104.6398120049 -39.83469289365 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.708621475 12.6843 -16.9886157871 15.4905 0.12313352590113152 0.11846962898345983 0.0058
0.336488 0.254165 -0.22051 130.9 "Gaia DR2 2946282796950670976" 101.73574161765 0.1701 -16.97034491425 0.2074 1635721458409799680 2946282796950670976 395866193 2015.5 4.9274 0.2220 22.1936 18.648 0.327 -13.727 0.361 -0.3293 0.3089 -0.1035 0.2907 -0.3276 0.1502 -0.3652 0.2993 0.1042 -0.1668 167 0 166 1 3.4023 229.25 0.692 2.5 31 0 0.4559 1.2257 0.0473 -0.17 19 12 0.35013 0 19 0 165 849.4 2.229 381.111 18.365568226886744 0.0033698204497406223 17 228.7 27.27 8.388 19.4531 0.1294 16 1360 24.44 55.663 16.9278 0.0195 1.871 0 2.525358772976606 1.0875239684532687 1.4377 "" "" 0 "" "" "" NOT_AVAILABLE 227.65099562426 -8.61447736944 104.67090434842 -39.81380550636 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.735657673 5.0659 -16.9702858114 5.5944 0.13092782981001252 0.1294967404185324 0.0140
0.264247 0.163424 -0.207652 141.8 "Gaia DR2 2946283557159011200" 101.64085852875 0.7379 -16.95758693232 0.7911 1635721458409799680 2946283557159011200 1577820541 2015.5 1.1648 0.9046 1.2876 6.413 1.368 4.044 1.640 -0.2019 0.4511 -0.0300 0.4017 -0.2520 0.3356 0.0623 0.1794 0.1173 0.0129 131 0 129 2 5.8923 240.82 2.756 8.9 31 0 0.0378 0.9608 0.1978 -0.128 15 11 1.48 0 15 0 122 177.9 1.624 109.574 20.062899078453672 0.010071159053859509 12 383.8 59.91 6.407 18.8911 0.1695 12 255.4 13.69 18.652 18.7440 0.0582 3.593 0 0.1470631533001736 -1.1718181019251723 1.3188 "" "" 0 "" "" "" NOT_AVAILABLE 227.59937491032 -8.69060076374 104.55166647792 -39.81063879587 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.64082966 21.2152 -16.9576043433 25.429 0.17920284787025625 0.1697731842124106 0.0169
0.252052 0.15338 -0.200013 142.5 "Gaia DR2 2946283621584457856" 101.63035089655 0.5276 -16.94995646236 0.5782 1635721458409799680 2946283621584457856 256934661 2015.5 0.8520 0.5715 1.4909 1.270 1.024 4.253 1.115 -0.3383 0.3096 -0.2009 0.4917 0.0366 0.5538 -0.0583 0.2745 -0.0012 -0.1528 131 0 130 1 1.8341 155.53 1.163 1.4 31 0 0.0874 1.7064 0.1295 -0.226 15 10 1.082 0 15 0 120 252.0 1.894 133.065 19.684898648046143 0.008355579438989088 13 366.9 47.7 7.691 18.9400 0.1412 12 269.5 10.74 25.080 18.6857 0.0433 2.525 0 0.25435578883815424 -0.744838378225765 0.9991 "" "" 0 "" "" "" NOT_AVAILABLE 227.58799731439 -8.69632386036 104.53761691007 -39.80409971519 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.63034518 15.8765 -16.949974774 17.2907 0.14767536309497498 0.1414212948717247 0.0226
0.241 0.153814 -0.185532 140.3 "Gaia DR2 2946283724663716224" 101.63079251018 0.3795 -16.93547550312 0.4789 1635721458409799680 2946283724663716224 1263503575 2015.5 0.9629 0.4673 2.0605 7.445 0.763 -5.924 0.881 -0.2402 0.3131 -0.0287 0.5168 -0.1113 0.4853 0.0030 0.3167 0.1109 -0.0505 139 0 139 0 2.199 172.53 0.91 1.1 31 0 0.13 1.2046 0.0931 -0.238 17 10 0.80665 0 17 0 137 357.4 2.068 172.862 19.30542251942576 0.006533721406307533 13 385.5 69.38 5.556 18.8865 0.1954 13 444.9 9.041 49.215 18.1412 0.0221 2.323 0 0.7453334727388707 -0.4189426788283406 1.1642 "" "" 0 "" "" "" NOT_AVAILABLE 227.57499735473 -8.68963520066 104.53619654663 -39.78965375644 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.630759001 11.8272 -16.9354499968 13.6565 0.19668790123213648 0.19554670059183493 0.0042
0.249046 0.162188 -0.188995 139.4 "Gaia DR2 2946283728957685376" 101.63954912639 1.7578 -16.93893113912 1.3635 1635721458409799680 2946283728957685376 1258393879 2015.5 1.2690 1.8415 0.6891 0.092 2.757 0.398 3.034 -0.2153 0.6335 0.0572 0.4165 -0.3294 0.2360 0.2014 0.1361 0.2282 -0.0557 75 0 75 0 2.5128 103.27 3.089 1.4 31 0 0.0187 2.1548 0.4036 -0.209 9 8 2.8527 0 9 0 74 100.2 2.629 38.118 20.68601399075934 0.028541413025861745 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.58183570707 -8.68360065724 104.54750832811 -39.79221592501 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.639548712 42.763 -16.9389328544 47.0494 "" "" 0.0296
0.316675 0.279377 -0.149103 118.1 "Gaia DR2 2946284828470764160" 101.76199067898 0.8064 -16.89890338974 0.9423 1635721458409799680 2946284828470764160 266479539 2015.5 0.4357 1.1319 0.3850 -1.281 1.606 1.815 2.017 0.1047 0.3340 0.0443 0.1594 -0.2781 0.1910 -0.0580 0.0022 -0.2047 0.4305 112 0 111 1 1.8571 134.62 1.689 0.62 31 0 0.0315 1.9044 0.2532 0.016 13 9 1.9482 0 13 0 108 123.1 1.226 100.416 20.462754881129893 0.010961185185862147 12 153 22.54 6.788 19.8897 0.1599 12 126 9.628 13.083 19.5113 0.0830 2.266 0 0.37851018335728526 -0.573012531687862 0.9514 "" "" 0 "" "" "" NOT_AVAILABLE 227.59705009889 -8.56072597103 104.69359903034 -39.74011541329 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.761996445 24.91 -16.8989112035 31.2725 0.18020148118952367 0.16032137974258157 0.0162
0.321929 0.281417 -0.156342 119.1 "Gaia DR2 2946284828472150784" 101.76413386142 1.5644 -16.90613959682 1.331 1635721458409799680 2946284828472150784 937454105 2015.5 3.1142 2.1187 1.4699 -1.560 2.664 0.955 3.206 -0.2806 0.7574 -0.4313 -0.0735 -0.3091 0.4262 0.0777 -0.2993 -0.2803 0.4599 80 0 80 0 2.0988 102.93 2.481 1.2 31 0 0.0261 1.4904 0.2911 -0.051 9 7 3.2668 0 9 0 80 114.5 1.937 59.104 20.54148113183234 0.01845796267702986 9 188.3 34.82 5.408 19.6641 0.2008 9 94.53 9.884 9.564 19.8230 0.1135 2.471 0 -0.15878258785777533 -0.8773222878076368 0.7185 "" "" 0 "" "" "" NOT_AVAILABLE 227.60453953177 -8.56203713147 104.69724355637 -39.74709499975 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.764140883 41.3236 -16.9061437092 49.7039 0.23064596351500352 0.20161360082985444 0.0409
0.387961 0.359289 -0.146375 112.2 "Gaia DR2 2946285034631119104" 101.84550331186 3.6518 -16.89604028471 2.3676 1635721458409799680 2946285034631119104 830045567 2015.5 "" "" "" "" "" "" "" -0.4487 "" "" "" "" "" "" "" "" "" 42 0 42 0 -0.0745 35.71 0.0 0.0 3 0 0.0177 "" "" 0.188 5 5 11.83 0 5 0 42 66.01 1.501 43.967 21.139326317042098 0.024759505450452742 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.62970219958 -8.48757813547 104.79653013709 -39.72881342292 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.845503312 3.6518 -16.8960402847 2.3676 "" "" 0.1116
0.271541 0.24531 -0.116438 115.4 "Gaia DR2 2946285927982377344" 101.7263423467 0.3485 -16.86628513964 0.428 1635721458409799680 2946285927982377344 1279739328 2015.5 1.3104 0.4854 2.6999 -0.129 0.710 -1.260 0.966 0.0197 0.4214 0.1914 0.3372 -0.0976 0.2749 0.0285 0.2254 0.1082 0.2371 158 0 158 0 0.9495 169.5 0.801 0.61 31 0 0.1099 1.4105 0.0928 -0.134 18 10 0.88495 0 18 0 158 293.8 1.471 199.754 19.518196586930582 0.005725630082742766 16 209.9 22.89 9.170 19.5465 0.1184 18 478 16.79 28.464 18.0633 0.0381 2.341 0 1.4831420774551312 0.02827574899425045 1.4548 "" "" 0 "" "" "" NOT_AVAILABLE 227.55232018564 -8.57719501317 104.64502861495 -39.71126936312 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.726342927 11.0071 -16.8662797136 14.9806 0.12441740896714996 0.11854918846338652 0.0029
0.317023 0.292404 -0.122487 112.7 "Gaia DR2 2946285992410042752" 101.7755630419 0.7864 -16.87226776414 0.7419 1635721458409799680 2946285992410042752 913086265 2015.5 0.6097 1.1232 0.5429 -0.749 1.599 -4.202 1.649 -0.0931 0.6369 -0.1128 -0.0706 -0.4242 0.1589 0.0407 -0.1809 -0.2269 0.5155 153 0 153 0 2.0479 185.33 2.215 1.8 31 0 0.0355 1.2872 0.1604 0.003 18 11 1.7721 0 18 0 151 140.1 1.112 126.073 20.322072157149048 0.008798072456451476 15 141.1 27.74 5.086 19.9779 0.2135 16 186.4 9.993 18.653 19.0858 0.0582 2.337 0 0.8921050545133653 -0.34418183712904593 1.2362 "" "" 0 "" "" "" NOT_AVAILABLE 227.57854275174 -8.53741992747 104.70673764748 -39.71225840247 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.775566412 24.8021 -16.8722496719 25.5717 0.2212891225263551 0.21366928450465075 0.0011
0.338653 0.326784 -0.088871 105.2 "Gaia DR2 2946286164208734848" 101.81142896593 0.3316 -16.83859603 0.3997 1635721458409799680 2946286164208734848 260173542 2015.5 1.7522 0.4575 3.8302 0.053 0.697 -5.470 0.943 0.0042 0.3964 0.1293 0.2673 -0.0967 0.2298 -0.0019 0.1351 0.0514 0.2293 141 0 140 1 1.3245 157.21 0.0 0.0 31 0 0.1319 1.2365 0.0932 -0.168 17 10 0.8568 0 17 0 139 294.5 1.587 185.572 19.515686752192202 0.006121435347942548 11 182.5 21.68 8.417 19.6982 0.1290 11 409.4 10.43 39.265 18.2316 0.0277 2.010 0 1.4666264840925365 0.1824966177400107 1.2841 "" "" 0 "" "" "" NOT_AVAILABLE 227.56305546982 -8.49184141659 104.74647322746 -39.67514845974 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.811428726 10.8051 -16.8385724804 14.6274 0.13194174344095683 0.12914305702165113 0.0020
0.336035 -0.014212 -0.335734 182.4 "Gaia DR2 2946286683895463936" 101.45513772492 3.5208 -17.08573921628 4.0267 1635721458409799680 2946286683895463936 665094507 2015.5 "" "" "" "" "" "" "" -0.5489 "" "" "" "" "" "" "" "" "" 86 0 85 1 15.8688 493.16 16.644 21.0 3 0 0.0026 "" "" -0.427 11 8 8.7634 0 11 0 87 99.72 2.546 39.161 20.691466076081998 0.02778374118086136 9 154.2 31.45 4.903 19.8813 0.2215 9 203 32.87 6.175 18.9933 0.1758 3.582 0 0.8880095840686906 -0.8101361278425152 1.6981 "" "" 0 "" "" "" NOT_AVAILABLE 227.63793145735 -8.90625708332 104.33881978955 -39.95652779584 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.455137725 3.5208 -17.0857392163 4.0267 0.2827827142684489 0.2232043855519421 0.0181
0.289006 0.029407 -0.287506 174.2 "Gaia DR2 2946287268012766720" 101.50076237247 0.6385 -17.03751002732 0.8383 1635721458409799680 2946287268012766720 1192022043 2015.5 0.9153 0.8687 1.0536 -2.756 1.282 -8.834 1.700 -0.3248 0.3804 0.1800 0.2320 -0.2198 0.1402 0.0132 0.3083 0.0558 -0.1744 115 0 115 0 4.0723 181.2 2.351 2.7 31 0 0.0452 1.3901 0.1813 -0.361 13 9 1.5219 0 13 0 111 214.7 1.589 135.083 19.858769286215598 0.008236798382705293 12 242.1 66.44 3.645 19.3912 0.2979 11 327.4 10.47 31.276 18.4744 0.0347 2.652 0 0.916852825406675 -0.4675804423054508 1.3844 "" "" 0 "" "" "" NOT_AVAILABLE 227.61316960474 -8.8460082721 104.38890331737 -39.90405399059 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.500774783 19.8796 -17.0374719924 26.3588 0.2999200746717322 0.2980119692605711 0.0114
0.282554 0.000624 -0.282554 179.9 "Gaia DR2 2946287508529130368" 101.47065882667 4.4541 -17.03255944296 4.6085 1635721458409799680 2946287508529130368 607387459 2015.5 "" "" "" "" "" "" "" -0.8705 "" "" "" "" "" "" "" "" "" 61 0 61 0 2.6397 87.94 4.896 1.7 3 0 0.0107 "" "" -0.59 7 5 39.957 0 7 0 61 92.09 1.93 47.706 20.777915995658244 0.022830192564550954 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.59598879571 -8.86977327562 104.35091748871 -39.90210171044 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.470658827 4.4541 -17.032559443 4.6085 "" "" 0.0248
0.280947 -0.00013 -0.280947 180.0 "Gaia DR2 2946287508529129472" 101.46987038724 2.3834 -17.03095272849 3.7586 1635721458409799680 2946287508529129472 719935007 2015.5 "" "" "" "" "" "" "" -0.8086 "" "" "" "" "" "" "" "" "" 57 0 57 0 -0.138 49.95 0.0 0.0 3 0 0.0154 "" "" -0.388 7 6 6.741 0 7 0 58 103.1 2.113 48.814 20.65493748454137 0.022314885108999382 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.59419264935 -8.86975341787 104.34972409446 -39.90058129149 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.469870387 2.3834 -17.0309527285 3.7586 "" "" 0.1221
0.226174 -0.024542 -0.224839 186.2 "Gaia DR2 2946288642404359808" 101.44434621826 0.4241 -16.97484312969 0.6408 1635721458409799680 2946288642404359808 1069498395 2015.5 1.2357 0.6021 2.0523 -1.626 0.856 3.998 1.051 -0.5531 0.3847 -0.0008 0.3528 -0.4014 0.1780 -0.2089 0.3030 0.2314 -0.3624 106 0 104 2 6.178 212.75 1.779 5.4 31 0 0.1317 1.6016 0.1011 -0.397 12 9 1.0307 0 12 0 105 526.3 3.556 148.002 18.885295950582442 0.007553557714378993 12 623.6 97.11 6.422 18.3641 0.1691 12 1184 65.36 18.114 17.0787 0.0599 3.434 0 1.2855049223631525 -0.5211786020106146 1.8066 "" "" 0 "" "" "" NOT_AVAILABLE 227.53231203796 -8.86733187286 104.31056166221 -39.84728278691 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.444353536 13.2786 -16.9748603429 16.2954 0.17938997667778506 0.1692391197369583 0.0731
0.258208 0.058978 -0.251382 166.8 "Gaia DR2 2946288882918592384" 101.53167902959 0.3724 -17.00137886838 0.4532 1635721458409799680 2946288882918592384 84370210 2015.5 0.3691 0.4302 0.8581 -0.172 0.739 0.236 0.813 -0.4895 0.3187 -0.1499 0.3714 -0.1864 0.3478 -0.0872 0.2517 0.0688 -0.3466 106 0 106 0 -0.3172 95.91 0.0 0.0 31 0 0.1879 1.5452 0.0966 -0.423 12 9 0.81992 0 12 0 104 423.4 2.312 183.092 19.12165107407756 0.006197109470648507 11 507.9 78.67 6.456 18.5870 0.1682 11 454.1 32.55 13.952 18.1190 0.0778 2.272 0 0.4679545831381162 -0.5346752602851375 1.0026 "" "" 0 "" "" "" NOT_AVAILABLE 227.5932628335 -8.80367082107 104.42234958597 -39.86505730891 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.531679806 11.4664 -17.0013798846 12.6149 0.18532744204147378 0.1683001427857416 0.0032
0.255706 0.075605 -0.244274 162.8 "Gaia DR2 2946288912984687360" 101.54906306191 0.5162 -16.99426437382 0.6599 1635721458409799680 2946288912984687360 884919818 2015.5 1.1650 0.6630 1.7572 3.252 1.036 -4.035 1.203 -0.3599 0.3635 0.1060 0.3008 -0.2436 0.2075 0.0816 0.3008 0.1384 -0.2424 125 0 124 1 2.3914 159.03 1.593 1.8 31 0 0.0731 1.1745 0.1457 -0.375 14 9 1.1206 0 14 0 120 269.5 2.464 109.394 19.611922549324742 0.010087089533192314 12 409.5 90.95 4.503 18.8207 0.2411 13 425.7 27.33 15.573 18.1893 0.0697 3.099 0 0.6314693488566867 -0.7912103115528097 1.4226 "" "" 0 "" "" "" NOT_AVAILABLE 227.59410215398 -8.78560687268 104.44292979039 -39.85625765219 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.549048421 16.0596 -16.9942470028 18.6591 0.25102325490455957 0.24135063280668081 0.0091
